City,State,Latitude,Longitude,Year,Month,NDVI,NDBI,NDWI,Elevation (m),LST (°C)
Kalleli,Kerala,9.2,76.8833,2022,June,0.0007,-0.0949,-0.0447,133,32.75
Srinagar,Jammu and Kashmīr,34.0911,74.8061,2022,June,0.133,0.16,-0.1823,1595,35.43
Aurangabad,Mahārāshtra,19.88,75.32,2022,June,0.248,0.0235,-0.3252,564,36.63
Dhanbad,Jhārkhand,23.7928,86.435,2022,June,0.3849,-0.0262,-0.4179,245,35.56
Amritsar,Punjab,31.6269,74.877,2022,June,0.0639,0.0605,-0.1441,234,40.05
Ranchi,Jhārkhand,23.3556,85.3347,2022,June,0.5625,-0.1315,-0.5536,643,35.44
Gwalior,Madhya Pradesh,26.2125,78.1775,2022,June,0.0746,0.1396,-0.1882,215,39.86
Jodhpur,Rājasthān,26.2944,73.0278,2022,June,0.1253,0.0599,-0.1888,251,39.76
Chandigarh,Chandīgarh,30.7364,76.7883,2022,June,0.3762,-0.0355,-0.4074,349,37.93
Raipur,Chhattīsgarh,21.2379,81.6337,2022,June,0.037,0.0704,-0.1316,309,38.85
Warangal,Telangāna,17.9756,79.6011,2022,June,0.0477,0.1372,-0.0674,269,37.51
Kota,Rājasthān,25.18,75.83,2022,June,0.071,0.0047,-0.1381,230,36.59
Bareilly,Uttar Pradesh,28.364,79.415,2022,June,0.087,0.1429,-0.1825,180,38.98
Solapur,Mahārāshtra,17.6703,75.9011,2022,June,0.1431,0.0786,-0.2018,474,36.27
Hubli,Karnātaka,15.3108,75.0925,2022,June,0.0338,-0.1729,-0.0231,618,27.85
Mysore,Karnātaka,12.3086,76.6531,2022,June,0.0313,0.023,-0.0647,747,30.17
Trichinopoly,Tamil Nādu,10.8269,78.6928,2022,June,0.2695,-0.0141,-0.2875,74,35.4
Moradabad,Uttar Pradesh,28.8389,78.7769,2022,June,0.138,0.0653,-0.2064,205,37.76
Tiruppur,Tamil Nādu,11.1075,77.3398,2022,June,0.4507,-0.0952,-0.4205,305,37.06
Jamnagar,Gujarāt,22.47,70.07,2022,June,0.1395,0.0274,-0.1604,21,36.24
Gurgaon,Haryāna,28.4667,77.0333,2022,June,0.226,-0.0237,-0.28,224,37.32
Aligarh,Uttar Pradesh,27.88,78.08,2022,June,0.1873,-0.0158,-0.2368,190,39.82
Jalandhar,Punjab,31.3256,75.5792,2022,June,0.0899,0.1035,-0.1939,242,39.21
Bhubaneshwar,Odisha,20.295,85.825,2022,June,0.0496,0.0034,-0.0871,47,34.57
Bhayandar,Mahārāshtra,19.3,72.85,2022,June,0.2326,0.1072,-0.2291,9,36.15
Narela,Delhi,28.85,77.1,2022,June,0.457,-0.2431,-0.4691,212,37.94
Shishgarh,Uttar Pradesh,28.72,79.32,2022,June,0.6227,-0.1526,-0.5756,181,34.16
Thiruvananthapuram,Kerala,8.4875,76.9525,2022,June,0.1106,0.0999,-0.1439,15,30.17
Durgapur,West Bengal,23.55,87.32,2022,June,0.0972,-0.1269,-0.0016,90,30.81
Bhiwandi,Mahārāshtra,19.3,73.0667,2022,June,0.0833,-0.0958,-0.1009,25,39.97
Saharanpur,Uttar Pradesh,29.964,77.546,2022,June,0.0905,0.0577,-0.1748,280,38.22
Avadi,Tamil Nādu,13.1147,80.1098,2022,June,0.2838,0.0218,-0.3085,32,37.18
Salem,Tamil Nādu,11.65,78.1667,2022,June,0.0564,0.0749,-0.1757,285,36.71
Jui,Uttarākhand,29.67,78.9098,2022,June,0.7739,-0.2475,-0.7221,890,30.65
Amaldu,Uttarākhand,29.9333,78.5333,2022,June,0.3459,0.0402,-0.3579,1406,32.5
Kimsar,Jammu and Kashmīr,34.5,74.5333,2022,June,0.5682,-0.0843,-0.5187,3058,20.42
Sinduri,Himāchal Pradesh,30.7167,77.15,2022,June,0.3845,-0.0286,-0.4298,943,32.73
Gorakhpur,Uttar Pradesh,26.7611,83.3667,2022,June,0.0778,0.1135,-0.137,84,35.28
Guntur,Andhra Pradesh,16.3,80.45,2022,June,0.0717,0.1634,-0.1049,34,41.14
Kolkata,West Bengal,22.5675,88.37,2022,July,0.0883,-0.1052,-0.0448,6,28.6
Delhi,Delhi,28.66,77.23,2022,July,0.1443,0.0388,-0.2365,219,35.66
Chennai,Tamil Nādu,13.0825,80.275,2022,July,0.0568,0.3103,-0.0908,9,36.93
Surat,Gujarāt,21.205,72.84,2022,July,-0.0789,-0.1558,0.1114,14,28.93
Prayagraj,Uttar Pradesh,25.45,81.85,2022,July,0.462,0.0286,-0.462,95,37.09
Kanpur,Uttar Pradesh,26.4725,80.3311,2022,July,0.0386,0.1031,-0.0961,132,37.78
Belahi,Bihār,25.7167,86.4,2022,July,0.1238,-0.105,-0.0744,41,34.51
Vadodara,Gujarāt,22.3,73.2,2022,July,-0.0346,-0.0598,0.0586,38,26.63
Lucknow,Uttar Pradesh,26.847,80.947,2022,July,-0.0444,-0.063,0.0738,115,38.64
Mahuakheraganj,Uttarākhand,29.13,78.95,2022,July,0.1549,-0.1385,-0.1519,222,34.55
Nagla,Uttarākhand,29.01,79.51,2022,July,0.5026,-0.006,-0.4699,227,33.69
Jaipur,Rājasthān,26.915,75.82,2022,July,0.8572,-0.2322,-0.792,441,37.13
Attadappa,Kerala,11.85,75.4167,2022,July,0.5151,-0.2793,-0.4531,37,29.3
Gorakhpur,Chhattīsgarh,22.1688,81.6042,2022,July,0.1229,-0.0479,-0.0807,305,33.17
Nagpur,Mahārāshtra,21.1497,79.0806,2022,July,0.0155,-0.062,0.0172,318,33.03
Guwahati,Assam,26.1806,91.7502,2022,July,0.0512,0.0964,-0.0588,57,33.61
Ghaziabad,Uttar Pradesh,28.6667,77.4167,2022,July,0.169,-0.001,-0.1439,211,35.79
Patna,Bihār,25.61,85.1414,2022,July,0.0271,0.108,-0.0683,63,37.09
Vishakhapatnam,Andhra Pradesh,17.6939,83.2922,2022,July,-0.0064,-0.4129,0.0599,12,32.76
Abhepur,Punjab,30.6667,76.8333,2022,July,0.1514,0.023,-0.1661,311,34.79
Gumanwala,Uttarākhand,29.9333,77.9,2022,July,-0.0152,-0.2327,0.0659,277,32.2
Bhopal,Madhya Pradesh,23.25,77.4167,2022,July,0.1252,0.1609,-0.1721,512,32.29
Agra,Uttar Pradesh,27.18,78.02,2022,July,0.2225,0.0255,-0.2161,184,34.65
Peyanvilai,Tamil Nādu,8.5674,78.1046,2022,July,0.1299,0.048,-0.21,8,37.87
Harbatpur,Uttarākhand,30.45,77.73,2022,July,0.3508,-0.0069,-0.3484,445,33.39
Saundhonwali,Uttarākhand,30.3331,77.9608,2022,July,0.0543,0.0981,-0.0806,612,31.18
Ludhiana,Punjab,30.9083,75.8486,2022,July,0.2538,-0.0652,-0.2199,243,34.84
Meerut,Uttar Pradesh,28.98,77.7064,2022,July,-0.1155,0.1514,0.0704,228,37.48
Madurai,Tamil Nādu,9.9197,78.1194,2022,July,0.1003,0.1836,-0.2345,141,38.58
Nasik,Mahārāshtra,20.0,73.7833,2022,July,-0.0363,-0.1013,0.0684,588,32.43
Faridabad,Haryāna,28.4167,77.3,2022,July,0.2264,0.0608,-0.224,208,33.77
Madarpur,Bihār,26.227,84.6746,2022,July,0.1368,-0.0136,-0.137,69,37.07
Najafgarh,Delhi,28.6125,76.9847,2022,July,0.0644,0.1058,-0.0931,220,37.1
Jabalpur,Madhya Pradesh,23.1667,79.9333,2022,July,0.0009,0.0308,-0.002,399,36.15
Madanpur,Uttarākhand,29.326,79.1537,2022,July,0.1383,-0.0698,-0.1266,315,36.23
Kamalwaganja Gaur,Uttarākhand,29.2117,79.4654,2022,July,0.7186,-0.1603,-0.6085,383,35.68
Asansol,West Bengal,23.6833,86.9667,2022,July,-0.0271,-0.2156,0.0541,125,32.47
Vijayawada ,Andhra Pradesh,16.5167,80.6167,2022,July,0.4824,-0.0742,-0.4603,27,33.91
Vasai-Virar,Mahārāshtra,19.47,72.8,2022,July,0.0622,-0.2415,-0.0292,0,31.71
Varanasi,Uttar Pradesh,25.3189,83.0128,2022,July,0.1385,0.0883,-0.2238,78,38.3
Srinagar,Jammu and Kashmīr,34.0911,74.8061,2022,July,0.1109,0.1515,-0.1291,1595,35.24
Amritsar,Punjab,31.6269,74.877,2022,July,0.0203,0.0797,-0.0189,234,31.76
Haora,West Bengal,22.58,88.3294,2022,July,0.1415,-0.0244,-0.1068,12,32.65
Ranchi,Jhārkhand,23.3556,85.3347,2022,July,-0.0569,-0.1142,0.0831,643,33.35
Gwalior,Madhya Pradesh,26.2125,78.1775,2022,July,0.0256,0.1208,-0.0786,215,35.56
Jodhpur,Rājasthān,26.2944,73.0278,2022,July,0.0653,-0.0751,-0.0238,251,34.6
Chandigarh,Chandīgarh,30.7364,76.7883,2022,July,0.4391,-0.0255,-0.4108,349,33.96
Warangal,Telangāna,17.9756,79.6011,2022,July,0.0484,-0.1547,0.041,269,33.79
Kota,Rājasthān,25.18,75.83,2022,July,-0.0555,-0.0935,0.0921,230,32.59
Bareilly,Uttar Pradesh,28.364,79.415,2022,July,0.0069,0.2737,-0.0708,180,38.39
Solapur,Mahārāshtra,17.6703,75.9011,2022,July,0.0511,-0.023,-0.0305,474,33.21
Hubli,Karnātaka,15.3108,75.0925,2022,July,0.0167,-0.121,0.0417,618,31.11
Trichinopoly,Tamil Nādu,10.8269,78.6928,2022,July,0.2954,-0.0228,-0.3557,74,36.18
Moradabad,Uttar Pradesh,28.8389,78.7769,2022,July,0.0023,0.0975,-0.0325,205,39.63
Tiruppur,Tamil Nādu,11.1075,77.3398,2022,July,0.2478,-0.0927,-0.2245,305,37.71
Gurgaon,Haryāna,28.4667,77.0333,2022,July,0.1855,-0.0179,-0.2405,224,37.31
Aligarh,Uttar Pradesh,27.88,78.08,2022,July,0.1784,-0.0232,-0.1851,190,38.88
Jalandhar,Punjab,31.3256,75.5792,2022,July,-0.0163,0.015,0.0221,242,34.06
Bhayandar,Mahārāshtra,19.3,72.85,2022,July,0.3003,0.0559,-0.3082,9,32.35
Narela,Delhi,28.85,77.1,2022,July,0.6034,-0.3476,-0.5064,212,34.9
Shishgarh,Uttar Pradesh,28.72,79.32,2022,July,0.2366,-0.3709,-0.1689,181,33.43
Dispur,Assam,26.15,91.77,2022,July,0.7659,-0.346,-0.62,116,36.39
Durgapur,West Bengal,23.55,87.32,2022,July,0.3416,-0.0012,-0.3576,90,29.11
Saharanpur,Uttar Pradesh,29.964,77.546,2022,July,0.057,0.0934,-0.0693,280,34.94
Avadi,Tamil Nādu,13.1147,80.1098,2022,July,0.2216,-0.0236,-0.2285,32,34.76
Salem,Tamil Nādu,11.65,78.1667,2022,July,0.0639,0.0396,-0.1161,285,38.05
Jui,Uttarākhand,29.67,78.9098,2022,July,0.16,-0.0933,-0.1258,890,28.64
Amaldu,Uttarākhand,29.9333,78.5333,2022,July,0.1176,-0.1155,-0.0664,1406,25.78
Kimsar,Jammu and Kashmīr,34.5,74.5333,2022,July,0.0957,-0.2087,-0.0529,3058,18.85
Sinduri,Himāchal Pradesh,30.7167,77.15,2022,July,0.4432,-0.2327,-0.366,943,23.79
Gorakhpur,Uttar Pradesh,26.7611,83.3667,2022,July,0.0688,0.0518,-0.0588,84,37.98
Guntur,Andhra Pradesh,16.3,80.45,2022,July,0.1551,0.072,-0.2019,34,36.55
Karaikandi,Assam,24.8309,92.6143,2022,July,0.1866,-0.1282,-0.1644,20,27.34
Mumbai,Mahārāshtra,19.0758,72.8775,2022,August,0.0088,-0.0718,0.0073,5,31.81
Kolkata,West Bengal,22.5675,88.37,2022,August,0.0429,0.0736,-0.113,6,34.87
Delhi,Delhi,28.66,77.23,2022,August,0.1638,-0.0221,-0.2232,219,32.66
Chennai,Tamil Nādu,13.0825,80.275,2022,August,0.0525,0.2406,-0.083,9,37.27
Bangalore,Karnātaka,12.9791,77.5913,2022,August,-0.0381,-0.0965,0.0545,924,31.12
Ahmedabad,Gujarāt,23.0219,72.5797,2022,August,-0.0164,-0.0194,0.0455,52,26.89
Pune,Mahārāshtra,18.5211,73.8553,2022,August,-0.0235,-0.083,0.037,554,31.69
Hyderabad,Telangāna,17.3617,78.4747,2022,August,-0.0269,0.0736,-0.0083,508,37.01
Prayagraj,Uttar Pradesh,25.45,81.85,2022,August,-0.003,-0.0765,0.031,95,32.43
Kanpur,Gujarāt,24.285,72.6933,2022,August,0.56,-0.2271,-0.4756,335,26.4
Kanpur,Uttar Pradesh,26.4725,80.3311,2022,August,-0.0241,-0.0475,0.059,132,35.3
Belahi,Bihār,25.7167,86.4,2022,August,0.2211,-0.2193,-0.1143,41,28.85
Vadodara,Gujarāt,22.3,73.2,2022,August,-0.0408,-0.1497,0.0959,38,32.87
Nadampalaiyam,Tamil Nādu,11.1793,77.376,2022,August,0.1301,0.1014,-0.1866,318,39.53
Lucknow,Uttar Pradesh,26.847,80.947,2022,August,0.0061,-0.0293,0.0159,115,34.75
Kannankulam,Kerala,10.4799,76.1131,2022,August,0.5477,-0.2307,-0.4898,13,24.64
Mahuakheraganj,Uttarākhand,29.13,78.95,2022,August,0.2461,-0.1636,-0.1987,222,30.6
Nagla,Uttarākhand,29.01,79.51,2022,August,0.0256,-0.1172,0.0047,227,31.2
Jaipur,Rājasthān,26.915,75.82,2022,August,-0.059,-0.1812,0.1025,441,33.48
Kottarassheri,Kerala,10.6167,76.5333,2022,August,0.5789,-0.0924,-0.4992,147,29.07
Gorakhpur,Chhattīsgarh,22.1688,81.6042,2022,August,0.1558,-0.1103,-0.1025,305,27.13
Nagpur,Mahārāshtra,21.1497,79.0806,2022,August,0.0442,-0.1066,0.0137,318,32.71
Guwahati,Assam,26.1806,91.7502,2022,August,0.0317,-0.0591,-0.0071,57,34.01
Ghaziabad,Uttar Pradesh,28.6667,77.4167,2022,August,0.1155,-0.1352,-0.0901,211,35.44
Coimbatore,Tamil Nādu,11.0008,76.9633,2022,August,0.3076,0.0179,-0.3106,417,35.64
Patna,Bihār,25.61,85.1414,2022,August,0.0619,0.065,-0.0378,63,27.35
Rajkot,Gujarāt,22.2969,70.7984,2022,August,0.0495,0.0732,-0.046,134,32.59
Vishakhapatnam,Andhra Pradesh,17.6939,83.2922,2022,August,0.2881,0.0661,-0.34,12,32.36
Indore,Madhya Pradesh,22.7186,75.855,2022,August,-0.0194,0.1801,-0.0545,553,33.19
Abhepur,Punjab,30.6667,76.8333,2022,August,0.1038,0.0632,-0.104,311,34.29
Gumanwala,Uttarākhand,29.9333,77.9,2022,August,0.4837,-0.1709,-0.3988,277,32.52
Thane,Mahārāshtra,19.18,72.9633,2022,August,0.724,-0.2759,-0.6792,14,33.21
Bhopal,Madhya Pradesh,23.25,77.4167,2022,August,-0.0002,-0.0692,0.0234,512,32.77
Agra,Uttar Pradesh,27.18,78.02,2022,August,0.3974,0.0034,-0.4455,184,33.6
Peyanvilai,Tamil Nādu,8.5674,78.1046,2022,August,0.1239,0.0886,-0.1954,8,39.57
Pimpri-Chinchwad,Mahārāshtra,18.6278,73.8131,2022,August,0.3365,-0.124,-0.2891,584,32.2
Harbatpur,Uttarākhand,30.45,77.73,2022,August,0.4927,-0.0859,-0.4603,445,29.48
Saundhonwali,Uttarākhand,30.3331,77.9608,2022,August,0.1078,0.0756,-0.1273,612,29.19
Ludhiana,Punjab,30.9083,75.8486,2022,August,0.0995,-0.1953,0.0311,243,35.16
Meerut,Uttar Pradesh,28.98,77.7064,2022,August,0.0621,0.1322,-0.1133,228,36.81
Madurai,Tamil Nādu,9.9197,78.1194,2022,August,0.1342,0.2464,-0.3389,141,37.8
Faridabad,Haryāna,28.4167,77.3,2022,August,0.1052,0.0167,-0.0941,208,32.63
Najafgarh,Delhi,28.6125,76.9847,2022,August,0.0505,0.1501,-0.1134,220,37.33
Jabalpur,Madhya Pradesh,23.1667,79.9333,2022,August,0.0316,0.087,-0.0782,399,36.17
Madanpur,Uttarākhand,29.326,79.1537,2022,August,0.2979,-0.2721,-0.2293,315,29.99
Kamalwaganja Gaur,Uttarākhand,29.2117,79.4654,2022,August,0.2433,-0.1844,-0.1969,383,30.56
Kalyan,Mahārāshtra,19.25,73.15,2022,August,0.349,0.1815,-0.3045,10,33.11
Asansol,West Bengal,23.6833,86.9667,2022,August,0.0566,-0.1041,-0.0089,125,29.75
Vijayawada ,Andhra Pradesh,16.5167,80.6167,2022,August,0.4129,-0.0656,-0.406,27,31.96
Vasai-Virar,Mahārāshtra,19.47,72.8,2022,August,-0.0479,-0.3217,0.1261,0,29.49
Varanasi,Uttar Pradesh,25.3189,83.0128,2022,August,0.0725,-0.0029,-0.1725,78,36.7
Kalleli,Kerala,9.2,76.8833,2022,August,0.1592,-0.0779,-0.1244,133,27.61
Srinagar,Jammu and Kashmīr,34.0911,74.8061,2022,August,0.0165,0.121,-0.0375,1595,34.38
Aurangabad,Mahārāshtra,19.88,75.32,2022,August,0.0301,-0.0471,0.0034,564,34.55
Dhanbad,Jhārkhand,23.7928,86.435,2022,August,0.4317,-0.0692,-0.3938,245,27.03
Amritsar,Punjab,31.6269,74.877,2022,August,-0.0232,0.079,-0.0085,234,34.44
Haora,West Bengal,22.58,88.3294,2022,August,0.1708,0.1588,-0.1777,12,34.49
Ranchi,Jhārkhand,23.3556,85.3347,2022,August,0.6011,-0.151,-0.503,643,32.55
Gwalior,Madhya Pradesh,26.2125,78.1775,2022,August,0.0301,0.0899,-0.1113,215,33.18
Jodhpur,Rājasthān,26.2944,73.0278,2022,August,0.0839,0.0257,-0.0619,251,37.53
Chandigarh,Chandīgarh,30.7364,76.7883,2022,August,0.3634,-0.0402,-0.3225,349,32.85
Warangal,Telangāna,17.9756,79.6011,2022,August,0.129,0.0344,-0.1293,269,34.53
Kota,Rājasthān,25.18,75.83,2022,August,-0.1118,-0.1831,0.1426,230,32.86
Bareilly,Uttar Pradesh,28.364,79.415,2022,August,-0.0191,0.1333,-0.0273,180,36.36
Hubli,Karnātaka,15.3108,75.0925,2022,August,0.2285,-0.0515,-0.2142,618,28.05
Mysore,Karnātaka,12.3086,76.6531,2022,August,0.0645,0.1454,-0.1314,747,32.31
Trichinopoly,Tamil Nādu,10.8269,78.6928,2022,August,0.1568,-0.0769,-0.1641,74,33.14
Moradabad,Uttar Pradesh,28.8389,78.7769,2022,August,0.1635,0.0647,-0.1563,205,34.34
Tiruppur,Tamil Nādu,11.1075,77.3398,2022,August,0.4609,-0.0783,-0.4601,305,38.33
Jamnagar,Gujarāt,22.47,70.07,2022,August,0.06,-0.2149,-0.0161,21,31.35
Gurgaon,Haryāna,28.4667,77.0333,2022,August,0.13,-0.004,-0.2056,224,34.93
Aligarh,Uttar Pradesh,27.88,78.08,2022,August,0.1742,-0.0061,-0.1983,190,37.41
Jalandhar,Punjab,31.3256,75.5792,2022,August,0.0069,-0.0176,0.0317,242,37.18
Bhayandar,Mahārāshtra,19.3,72.85,2022,August,-0.021,-0.2178,0.0918,9,28.53
Narela,Delhi,28.85,77.1,2022,August,0.8215,-0.3991,-0.7058,212,34.67
Shishgarh,Uttar Pradesh,28.72,79.32,2022,August,0.1721,-0.2648,-0.1525,181,31.7
Thiruvananthapuram,Kerala,8.4875,76.9525,2022,August,0.0482,0.0397,-0.0575,15,34.07
Dispur,Assam,26.15,91.77,2022,August,0.4634,-0.2644,-0.3731,116,37.1
Durgapur,West Bengal,23.55,87.32,2022,August,0.1676,-0.0521,-0.1463,90,32.21
Bhiwandi,Mahārāshtra,19.3,73.0667,2022,August,-0.0589,-0.3384,0.1275,25,35.77
Saharanpur,Uttar Pradesh,29.964,77.546,2022,August,0.0021,0.1196,-0.0281,280,36.06
Avadi,Tamil Nādu,13.1147,80.1098,2022,August,0.2362,-0.0088,-0.2366,32,32.87
Salem,Tamil Nādu,11.65,78.1667,2022,August,0.0273,0.0563,-0.1228,285,36.42
Jui,Uttarākhand,29.67,78.9098,2022,August,-0.0243,-0.1413,0.0601,890,27.67
Amaldu,Uttarākhand,29.9333,78.5333,2022,August,0.622,-0.226,-0.5194,1406,25.68
Kimsar,Jammu and Kashmīr,34.5,74.5333,2022,August,-0.0048,-0.1311,-0.0071,3058,17.92
Sinduri,Himāchal Pradesh,30.7167,77.15,2022,August,0.6276,-0.2287,-0.539,943,25.81
Gorakhpur,Uttar Pradesh,26.7611,83.3667,2022,August,0.0464,0.1219,-0.0733,84,29.78
Guntur,Andhra Pradesh,16.3,80.45,2022,August,0.2253,0.0453,-0.2361,34,37.35
Mumbai,Mahārāshtra,19.0758,72.8775,2022,September,0.0287,-0.1329,0.0036,5,25.61
Kolkata,West Bengal,22.5675,88.37,2022,September,-0.0547,-0.0935,0.0611,6,37.35
Delhi,Delhi,28.66,77.23,2022,September,0.0376,0.0552,0.0022,219,31.1
Chennai,Tamil Nādu,13.0825,80.275,2022,September,0.0711,-0.0439,-0.0373,9,37.18
Bangalore,Karnātaka,12.9791,77.5913,2022,September,0.3692,-0.1204,-0.3602,924,29.41
Ahmedabad,Gujarāt,23.0219,72.5797,2022,September,0.1387,-0.0501,-0.1409,52,34.48
Hyderabad,Telangāna,17.3617,78.4747,2022,September,-0.0442,-0.0301,0.055,508,35.04
Surat,Gujarāt,21.205,72.84,2022,September,0.0623,-0.0423,-0.0439,14,33.76
Prayagraj,Uttar Pradesh,25.45,81.85,2022,September,0.1113,0.0373,-0.0403,95,33.34
Kanpur,Gujarāt,24.285,72.6933,2022,September,0.6002,-0.1686,-0.5332,335,30.63
Kanpur,Uttar Pradesh,26.4725,80.3311,2022,September,0.0774,0.0894,-0.0532,132,31.66
Belahi,Bihār,25.7167,86.4,2022,September,-0.0238,-0.0669,0.0528,41,29.45
Vadodara,Gujarāt,22.3,73.2,2022,September,0.2039,-0.0071,-0.1431,38,34.98
Nadampalaiyam,Tamil Nādu,11.1793,77.376,2022,September,0.1201,0.0852,-0.1669,318,36.88
Lucknow,Uttar Pradesh,26.847,80.947,2022,September,0.157,0.1223,-0.1521,115,35.08
Kannankulam,Kerala,10.4799,76.1131,2022,September,0.2256,-0.1349,-0.1611,13,28.43
Mahuakheraganj,Uttarākhand,29.13,78.95,2022,September,0.5129,-0.2824,-0.4191,222,29.36
Nagla,Uttarākhand,29.01,79.51,2022,September,0.2566,-0.1329,-0.2006,227,29.33
Jaipur,Rājasthān,26.915,75.82,2022,September,0.6181,-0.1607,-0.6029,441,34.06
Kottarassheri,Kerala,10.6167,76.5333,2022,September,0.3828,-0.1247,-0.3181,147,27.16
Attadappa,Kerala,11.85,75.4167,2022,September,0.7978,-0.3241,-0.6921,37,28.87
Barmhan Kalan,Madhya Pradesh,23.0333,79.0167,2022,September,0.7635,-0.3104,-0.6318,337,28.54
Gorakhpur,Chhattīsgarh,22.1688,81.6042,2022,September,0.4411,-0.1007,-0.4123,305,27.35
Guwahati,Assam,26.1806,91.7502,2022,September,0.0655,0.1798,-0.0895,57,34.8
Ghaziabad,Uttar Pradesh,28.6667,77.4167,2022,September,0.1926,-0.0083,-0.1961,211,32.44
Coimbatore,Tamil Nādu,11.0008,76.9633,2022,September,0.3364,0.0185,-0.3373,417,36.64
Patna,Bihār,25.61,85.1414,2022,September,0.0001,-0.127,0.0439,63,33.71
Rajkot,Gujarāt,22.2969,70.7984,2022,September,-0.0144,-0.0945,0.0249,134,32.47
Vishakhapatnam,Andhra Pradesh,17.6939,83.2922,2022,September,0.1127,0.0767,-0.1308,12,33.95
Indore,Madhya Pradesh,22.7186,75.855,2022,September,0.0693,0.1167,-0.1662,553,34.09
Abhepur,Punjab,30.6667,76.8333,2022,September,-0.0084,-0.0109,0.0395,311,31.53
Gumanwala,Uttarākhand,29.9333,77.9,2022,September,0.311,-0.0134,-0.2539,277,29.13
Bhopal,Madhya Pradesh,23.25,77.4167,2022,September,0.1037,0.2031,-0.1221,512,31.95
Agra,Uttar Pradesh,27.18,78.02,2022,September,0.3855,0.0591,-0.463,184,32.81
Peyanvilai,Tamil Nādu,8.5674,78.1046,2022,September,0.1424,-0.0071,-0.1981,8,40.16
Pimpri-Chinchwad,Mahārāshtra,18.6278,73.8131,2022,September,0.3306,-0.1672,-0.3002,584,29.13
Harbatpur,Uttarākhand,30.45,77.73,2022,September,0.463,-0.0524,-0.4444,445,28.47
Saundhonwali,Uttarākhand,30.3331,77.9608,2022,September,0.0851,0.0791,-0.1323,612,29.01
Ludhiana,Punjab,30.9083,75.8486,2022,September,0.3503,-0.0683,-0.3117,243,32.9
Meerut,Uttar Pradesh,28.98,77.7064,2022,September,0.0661,0.1026,-0.1127,228,33.26
Madurai,Tamil Nādu,9.9197,78.1194,2022,September,0.1248,0.2846,-0.3405,141,38.97
Nasik,Mahārāshtra,20.0,73.7833,2022,September,-0.0383,-0.1668,0.0724,588,30.79
Faridabad,Haryāna,28.4167,77.3,2022,September,0.1873,-0.0292,-0.1505,208,33.06
Madarpur,Bihār,26.227,84.6746,2022,September,0.1743,-0.0911,-0.075,69,27.21
Najafgarh,Delhi,28.6125,76.9847,2022,September,0.0197,0.1314,-0.0335,220,32.4
Jabalpur,Madhya Pradesh,23.1667,79.9333,2022,September,-0.0254,-0.0793,0.0971,399,32.82
Madanpur,Uttarākhand,29.326,79.1537,2022,September,0.7167,-0.3293,-0.6036,315,28.37
Kamalwaganja Gaur,Uttarākhand,29.2117,79.4654,2022,September,0.0942,-0.1446,-0.0281,383,31.18
Vijayawada ,Andhra Pradesh,16.5167,80.6167,2022,September,0.3798,-0.0825,-0.3436,27,33.58
Vasai-Virar,Mahārāshtra,19.47,72.8,2022,September,0.0758,-0.2554,-0.0368,0,26.32
Varanasi,Uttar Pradesh,25.3189,83.0128,2022,September,-0.0069,-0.0308,-0.0064,78,34.12
Kalleli,Kerala,9.2,76.8833,2022,September,0.8485,-0.205,-0.7535,133,29.65
Srinagar,Jammu and Kashmīr,34.0911,74.8061,2022,September,0.1316,0.1941,-0.1615,1595,31.32
Aurangabad,Mahārāshtra,19.88,75.32,2022,September,0.005,-0.1328,0.0328,564,29.95
Dhanbad,Jhārkhand,23.7928,86.435,2022,September,0.01,-0.2482,0.0377,245,32.71
Amritsar,Punjab,31.6269,74.877,2022,September,0.0695,0.0631,-0.1348,234,34.02
Haora,West Bengal,22.58,88.3294,2022,September,0.2,0.1258,-0.1977,12,35.63
Ranchi,Jhārkhand,23.3556,85.3347,2022,September,0.1583,-0.1692,-0.1275,643,31.52
Gwalior,Madhya Pradesh,26.2125,78.1775,2022,September,0.1135,-0.0748,-0.0286,215,32.21
Jodhpur,Rājasthān,26.2944,73.0278,2022,September,0.1658,0.0835,-0.2165,251,34.86
Chandigarh,Chandīgarh,30.7364,76.7883,2022,September,0.0069,-0.0953,0.0333,349,30.56
Warangal,Telangāna,17.9756,79.6011,2022,September,0.0786,0.1872,-0.1174,269,34.99
Kota,Rājasthān,25.18,75.83,2022,September,0.1343,0.0053,-0.1747,230,31.92
Bareilly,Uttar Pradesh,28.364,79.415,2022,September,-0.0635,0.2066,0.0031,180,35.55
Hubli,Karnātaka,15.3108,75.0925,2022,September,0.2936,0.0475,-0.2809,618,28.47
Mysore,Karnātaka,12.3086,76.6531,2022,September,0.1119,-0.0683,-0.0805,747,30.34
Trichinopoly,Tamil Nādu,10.8269,78.6928,2022,September,0.3118,-0.0121,-0.3808,74,36.2
Moradabad,Uttar Pradesh,28.8389,78.7769,2022,September,-0.0827,0.042,0.0851,205,33.97
Tiruppur,Tamil Nādu,11.1075,77.3398,2022,September,0.4579,-0.0698,-0.4538,305,37.32
Jamnagar,Gujarāt,22.47,70.07,2022,September,0.2603,-0.0467,-0.2097,21,34.06
Gurgaon,Haryāna,28.4667,77.0333,2022,September,0.1408,-0.0093,-0.1394,224,32.68
Aligarh,Uttar Pradesh,27.88,78.08,2022,September,0.213,-0.0053,-0.2262,190,34.6
Jalandhar,Punjab,31.3256,75.5792,2022,September,0.1697,0.026,-0.1708,242,33.81
