City,State,Latitude,Longitude,Year,Month,NDVI,NDBI,NDWI,Elevation (m),LST (°C)
Varanasi,Uttar Pradesh,25.3189,83.0128,2021,June,0.0457,-0.0177,-0.0427,78,37.67
Kalleli,Kerala,9.2,76.8833,2021,June,0.7515,-0.2827,-0.7003,133,28.1
Srinagar,Jammu and Kashmīr,34.0911,74.8061,2021,June,0.1093,0.1579,-0.1777,1595,35.69
Aurangabad,Mahārāshtra,19.88,75.32,2021,June,0.2592,-0.0249,-0.2725,564,32.59
Dhanbad,Jhārkhand,23.7928,86.435,2021,June,-0.091,-0.2319,0.1535,245,37.15
Amritsar,Punjab,31.6269,74.877,2021,June,0.0277,0.0429,-0.0951,234,37.48
Haora,West Bengal,22.58,88.3294,2021,June,0.0908,0.1231,-0.1027,12,36.41
Ranchi,Jhārkhand,23.3556,85.3347,2021,June,0.4329,-0.1,-0.4268,643,34.95
Gwalior,Madhya Pradesh,26.2125,78.1775,2021,June,0.0825,0.0627,-0.138,215,37.76
Jodhpur,Rājasthān,26.2944,73.0278,2021,June,0.0965,0.074,-0.1443,251,37.42
Chandigarh,Chandīgarh,30.7364,76.7883,2021,June,0.3073,-0.0435,-0.2794,349,35.38
Raipur,Chhattīsgarh,21.2379,81.6337,2021,June,0.0823,0.0945,-0.1036,309,42.01
Warangal,Telangāna,17.9756,79.6011,2021,June,0.0577,0.122,-0.0897,269,35.57
Kota,Rājasthān,25.18,75.83,2021,June,0.0844,-0.0027,-0.1756,230,37.25
Bareilly,Uttar Pradesh,28.364,79.415,2021,June,0.04,0.2431,-0.066,180,34.96
Solapur,Mahārāshtra,17.6703,75.9011,2021,June,0.1306,-0.0243,-0.1162,474,35.95
Hubli,Karnātaka,15.3108,75.0925,2021,June,0.2472,0.0176,-0.2265,618,32.39
Mysore,Karnātaka,12.3086,76.6531,2021,June,0.1038,0.0011,-0.1229,747,31.78
Trichinopoly,Tamil Nādu,10.8269,78.6928,2021,June,0.2956,0.037,-0.3441,74,36.75
Moradabad,Uttar Pradesh,28.8389,78.7769,2021,June,0.0124,-0.0637,0.0103,205,34.38
Tiruppur,Tamil Nādu,11.1075,77.3398,2021,June,0.5221,-0.0792,-0.4796,305,40.47
Jamnagar,Gujarāt,22.47,70.07,2021,June,0.1139,0.0188,-0.1487,21,33.74
Gurgaon,Haryāna,28.4667,77.0333,2021,June,0.2002,-0.0013,-0.2781,224,35.97
Aligarh,Uttar Pradesh,27.88,78.08,2021,June,0.1059,0.041,-0.153,190,36.16
Jalandhar,Punjab,31.3256,75.5792,2021,June,0.0708,0.0742,-0.1064,242,37.1
Bhubaneshwar,Odisha,20.295,85.825,2021,June,0.1484,-0.0358,-0.1655,47,38.23
Bhayandar,Mahārāshtra,19.3,72.85,2021,June,0.0272,-0.1346,0.0063,9,29.24
Narela,Delhi,28.85,77.1,2021,June,0.4818,-0.1626,-0.4485,212,35.19
Shishgarh,Uttar Pradesh,28.72,79.32,2021,June,0.243,0.0613,-0.2812,181,31.79
Thiruvananthapuram,Kerala,8.4875,76.9525,2021,June,0.107,-0.123,-0.0971,15,33.73
Dispur,Assam,26.15,91.77,2021,June,0.2501,-0.0957,-0.2269,116,36.79
Durgapur,West Bengal,23.55,87.32,2021,June,0.3225,-0.0663,-0.2838,90,33.03
Bhiwandi,Mahārāshtra,19.3,73.0667,2021,June,0.0117,-0.1408,-0.0083,25,37.64
Saharanpur,Uttar Pradesh,29.964,77.546,2021,June,0.071,0.0881,-0.114,280,35.05
Shiliguri,West Bengal,26.72,88.42,2021,June,-0.004,-0.1099,0.0133,119,35.29
Avadi,Tamil Nādu,13.1147,80.1098,2021,June,0.2512,0.0391,-0.3159,32,38.48
Salem,Tamil Nādu,11.65,78.1667,2021,June,0.0414,0.1444,-0.1644,285,39.22
Jui,Uttarākhand,29.67,78.9098,2021,June,0.7372,-0.2603,-0.6271,890,27.68
Amaldu,Uttarākhand,29.9333,78.5333,2021,June,0.4885,-0.1128,-0.4652,1406,26.87
Kimsar,Jammu and Kashmīr,34.5,74.5333,2021,June,0.149,-0.0825,-0.122,3058,23.01
Sinduri,Himāchal Pradesh,30.7167,77.15,2021,June,0.2919,0.0002,-0.3012,943,30.37
Gorakhpur,Uttar Pradesh,26.7611,83.3667,2021,June,0.108,0.0938,-0.1135,84,36.79
Guntur,Andhra Pradesh,16.3,80.45,2021,June,0.1701,0.0864,-0.2383,34,39.99
Kolkata,West Bengal,22.5675,88.37,2021,July,0.1012,0.0272,-0.1542,6,36.51
Delhi,Delhi,28.66,77.23,2021,July,0.0673,-0.1471,-0.059,219,35.63
Chennai,Tamil Nādu,13.0825,80.275,2021,July,0.0229,0.2243,-0.0469,9,35.36
Ahmedabad,Gujarāt,23.0219,72.5797,2021,July,0.1749,0.014,-0.2138,52,36.71
Pune,Mahārāshtra,18.5211,73.8553,2021,July,0.0681,-0.0341,-0.0546,554,30.53
Hyderabad,Telangāna,17.3617,78.4747,2021,July,0.064,0.0786,-0.1056,508,37.75
Surat,Gujarāt,21.205,72.84,2021,July,-0.0494,-0.2501,0.0719,14,34.89
Prayagraj,Uttar Pradesh,25.45,81.85,2021,July,0.1872,-0.0541,-0.1555,95,36.26
Kanpur,Gujarāt,24.285,72.6933,2021,July,0.4249,-0.0647,-0.4277,335,35.8
Kanpur,Uttar Pradesh,26.4725,80.3311,2021,July,0.0948,0.1046,-0.1225,132,36.99
Vadodara,Gujarāt,22.3,73.2,2021,July,0.1161,0.025,-0.129,38,36.13
Nadampalaiyam,Tamil Nādu,11.1793,77.376,2021,July,0.0671,0.0232,-0.0793,318,30.65
Lucknow,Uttar Pradesh,26.847,80.947,2021,July,-0.0089,0.0821,0.0086,115,37.59
Mahuakheraganj,Uttarākhand,29.13,78.95,2021,July,0.2138,0.0327,-0.1735,222,32.66
Nagla,Uttarākhand,29.01,79.51,2021,July,0.2446,-0.1695,-0.1911,227,33.83
Jaipur,Rājasthān,26.915,75.82,2021,July,0.4601,-0.0553,-0.4935,441,37.92
Attadappa,Kerala,11.85,75.4167,2021,July,0.5526,-0.3201,-0.5018,37,28.67
Barmhan Kalan,Madhya Pradesh,23.0333,79.0167,2021,July,0.3942,-0.2428,-0.3429,337,32.44
Nagpur,Mahārāshtra,21.1497,79.0806,2021,July,0.381,-0.1199,-0.3365,318,35.64
Guwahati,Assam,26.1806,91.7502,2021,July,0.0809,0.1055,-0.0807,57,35.45
Ghaziabad,Uttar Pradesh,28.6667,77.4167,2021,July,0.1764,-0.0193,-0.1741,211,36.48
Coimbatore,Tamil Nādu,11.0008,76.9633,2021,July,0.1616,0.0605,-0.1759,417,31.27
Rajkot,Gujarāt,22.2969,70.7984,2021,July,0.0222,-0.0405,-0.0147,134,34.39
Vishakhapatnam,Andhra Pradesh,17.6939,83.2922,2021,July,-0.0041,-0.1102,0.0343,12,33.07
Indore,Madhya Pradesh,22.7186,75.855,2021,July,0.0253,0.1121,-0.0496,553,34.65
Abhepur,Punjab,30.6667,76.8333,2021,July,0.1597,-0.0359,-0.2386,311,35.73
Gumanwala,Uttarākhand,29.9333,77.9,2021,July,0.4616,-0.147,-0.4165,277,35.63
Bhopal,Madhya Pradesh,23.25,77.4167,2021,July,0.174,-0.0268,-0.096,512,35.68
Agra,Uttar Pradesh,27.18,78.02,2021,July,0.2105,0.0376,-0.2486,184,40.65
Peyanvilai,Tamil Nādu,8.5674,78.1046,2021,July,0.1918,0.0128,-0.2328,8,34.76
Pimpri-Chinchwad,Mahārāshtra,18.6278,73.8131,2021,July,0.1478,-0.1438,-0.1183,584,33.89
Harbatpur,Uttarākhand,30.45,77.73,2021,July,0.3751,-0.0952,-0.3652,445,32.1
Saundhonwali,Uttarākhand,30.3331,77.9608,2021,July,0.1423,-0.0068,-0.1532,612,32.69
Ludhiana,Punjab,30.9083,75.8486,2021,July,0.2741,-0.0068,-0.3089,243,35.46
Meerut,Uttar Pradesh,28.98,77.7064,2021,July,0.0978,-0.0483,-0.075,228,37.83
Madurai,Tamil Nādu,9.9197,78.1194,2021,July,0.1143,0.2531,-0.295,141,38.02
Nasik,Mahārāshtra,20.0,73.7833,2021,July,0.0591,-0.0382,-0.0447,588,35.71
Faridabad,Haryāna,28.4167,77.3,2021,July,0.0273,-0.3907,0.0001,208,36.45
Najafgarh,Delhi,28.6125,76.9847,2021,July,0.0529,-0.0982,0.0476,220,37.89
Jabalpur,Madhya Pradesh,23.1667,79.9333,2021,July,0.0642,0.1385,-0.1125,399,36.71
Madanpur,Uttarākhand,29.326,79.1537,2021,July,0.064,-0.1644,-0.0492,315,30.45
Kamalwaganja Gaur,Uttarākhand,29.2117,79.4654,2021,July,0.3623,-0.1387,-0.3482,383,33.28
Kalyan,Mahārāshtra,19.25,73.15,2021,July,0.0191,-0.1924,0.0345,10,35.43
Asansol,West Bengal,23.6833,86.9667,2021,July,0.0716,-0.0204,-0.0447,125,29.41
Vijayawada ,Andhra Pradesh,16.5167,80.6167,2021,July,0.074,-0.1132,-0.0302,27,29.81
Vasai-Virar,Mahārāshtra,19.47,72.8,2021,July,0.0272,-0.1187,-0.0179,0,32.55
Varanasi,Uttar Pradesh,25.3189,83.0128,2021,July,0.0926,0.0987,-0.137,78,34.08
Srinagar,Jammu and Kashmīr,34.0911,74.8061,2021,July,0.0961,0.1594,-0.1634,1595,34.63
Aurangabad,Mahārāshtra,19.88,75.32,2021,July,0.0221,-0.0628,-0.0143,564,35.59
Amritsar,Punjab,31.6269,74.877,2021,July,0.0258,0.0535,-0.1145,234,36.78
Haora,West Bengal,22.58,88.3294,2021,July,0.1723,0.119,-0.1851,12,35.23
Ranchi,Jhārkhand,23.3556,85.3347,2021,July,0.3805,-0.108,-0.3378,643,29.73
Gwalior,Madhya Pradesh,26.2125,78.1775,2021,July,0.0533,0.0934,-0.0931,215,40.46
Jodhpur,Rājasthān,26.2944,73.0278,2021,July,0.0803,0.0656,-0.1208,251,39.82
Chandigarh,Chandīgarh,30.7364,76.7883,2021,July,0.3809,-0.0882,-0.3851,349,34.31
Raipur,Chhattīsgarh,21.2379,81.6337,2021,July,0.002,-0.1075,0.0311,309,34.57
Warangal,Telangāna,17.9756,79.6011,2021,July,0.0876,0.097,-0.1323,269,34.45
Kota,Rājasthān,25.18,75.83,2021,July,0.139,-0.0373,-0.1119,230,39.32
Bareilly,Uttar Pradesh,28.364,79.415,2021,July,0.0408,0.1916,-0.0212,180,37.67
Solapur,Mahārāshtra,17.6703,75.9011,2021,July,0.1127,-0.1125,-0.1055,474,37.41
Hubli,Karnātaka,15.3108,75.0925,2021,July,0.0127,-0.1457,0.0222,618,22.31
Trichinopoly,Tamil Nādu,10.8269,78.6928,2021,July,0.3236,-0.0302,-0.3496,74,35.27
Moradabad,Uttar Pradesh,28.8389,78.7769,2021,July,0.0127,0.0148,-0.0275,205,38.59
Tiruppur,Tamil Nādu,11.1075,77.3398,2021,July,0.1097,-0.0458,-0.0698,305,36.35
Jamnagar,Gujarāt,22.47,70.07,2021,July,0.0318,-0.2098,-0.0044,21,30.37
Gurgaon,Haryāna,28.4667,77.0333,2021,July,0.0542,0.1235,-0.1983,224,37.24
Aligarh,Uttar Pradesh,27.88,78.08,2021,July,0.02,0.1046,-0.049,190,40.35
Jalandhar,Punjab,31.3256,75.5792,2021,July,0.0969,0.0389,-0.0995,242,37.37
Bhayandar,Mahārāshtra,19.3,72.85,2021,July,-0.0307,-0.326,0.0465,9,19.95
Narela,Delhi,28.85,77.1,2021,July,0.3195,-0.13,-0.2766,212,35.43
Shishgarh,Uttar Pradesh,28.72,79.32,2021,July,0.4862,-0.292,-0.4496,181,31.64
Dispur,Assam,26.15,91.77,2021,July,0.722,-0.2459,-0.6019,116,37.81
Durgapur,West Bengal,23.55,87.32,2021,July,0.0088,-0.224,0.0282,90,30.01
Bhiwandi,Mahārāshtra,19.3,73.0667,2021,July,-0.0046,-0.256,0.0396,25,37.21
Saharanpur,Uttar Pradesh,29.964,77.546,2021,July,0.0829,0.0469,-0.0823,280,35.09
Avadi,Tamil Nādu,13.1147,80.1098,2021,July,0.3286,0.0695,-0.3882,32,33.57
Salem,Tamil Nādu,11.65,78.1667,2021,July,0.0613,0.086,-0.164,285,34.58
Jui,Uttarākhand,29.67,78.9098,2021,July,-0.0047,-0.5037,0.0434,890,26.55
Amaldu,Uttarākhand,29.9333,78.5333,2021,July,0.0774,-0.1466,-0.0364,1406,27.05
Kimsar,Jammu and Kashmīr,34.5,74.5333,2021,July,0.0095,-0.3966,0.0054,3058,19.03
Sinduri,Himāchal Pradesh,30.7167,77.15,2021,July,0.4941,-0.1303,-0.4709,943,27.99
Guntur,Andhra Pradesh,16.3,80.45,2021,July,0.135,-0.0138,-0.1227,34,38.87
Karaikandi,Assam,24.8309,92.6143,2021,July,0.8289,-0.3006,-0.6646,20,30.94
Mumbai,Mahārāshtra,19.0758,72.8775,2021,August,-0.0079,-0.0769,0.0194,5,27.43
Delhi,Delhi,28.66,77.23,2021,August,0.1833,0.0374,-0.2523,219,31.9
Chennai,Tamil Nādu,13.0825,80.275,2021,August,0.0485,0.1287,-0.0858,9,37.02
Ahmedabad,Gujarāt,23.0219,72.5797,2021,August,0.18,-0.028,-0.1645,52,33.74
Pune,Mahārāshtra,18.5211,73.8553,2021,August,-0.0337,-0.1624,0.0575,554,34.22
Hyderabad,Telangāna,17.3617,78.4747,2021,August,0.0785,0.0775,-0.1465,508,36.97
Prayagraj,Uttar Pradesh,25.45,81.85,2021,August,0.3921,-0.0487,-0.3615,95,32.79
Kanpur,Gujarāt,24.285,72.6933,2021,August,0.0021,-0.1384,0.033,335,35.94
Kanpur,Uttar Pradesh,26.4725,80.3311,2021,August,0.1111,-0.0068,-0.0655,132,37.03
Nadampalaiyam,Tamil Nādu,11.1793,77.376,2021,August,0.1125,0.0393,-0.1459,318,38.35
Lucknow,Uttar Pradesh,26.847,80.947,2021,August,0.0874,0.0174,-0.076,115,33.95
Mahuakheraganj,Uttarākhand,29.13,78.95,2021,August,0.271,-0.076,-0.2327,222,30.43
Nagla,Uttarākhand,29.01,79.51,2021,August,0.0555,-0.0808,-0.0402,227,30.37
Jaipur,Rājasthān,26.915,75.82,2021,August,0.4868,-0.1122,-0.4884,441,33.92
Kottarassheri,Kerala,10.6167,76.5333,2021,August,0.6209,-0.2683,-0.5388,147,28.73
Attadappa,Kerala,11.85,75.4167,2021,August,0.1206,-0.3754,-0.1249,37,28.28
Gorakhpur,Chhattīsgarh,22.1688,81.6042,2021,August,0.3579,-0.0796,-0.3348,305,27.64
Guwahati,Assam,26.1806,91.7502,2021,August,0.0542,-0.0317,-0.0549,57,33.55
Ghaziabad,Uttar Pradesh,28.6667,77.4167,2021,August,0.2195,-0.0694,-0.2243,211,31.35
Coimbatore,Tamil Nādu,11.0008,76.9633,2021,August,0.2473,0.055,-0.2551,417,39.07
Patna,Bihār,25.61,85.1414,2021,August,0.0366,-0.1069,-0.0101,63,33.43
Rajkot,Gujarāt,22.2969,70.7984,2021,August,0.057,0.0015,-0.0597,134,33.5
Vishakhapatnam,Andhra Pradesh,17.6939,83.2922,2021,August,0.1349,0.0847,-0.1177,12,32.85
Abhepur,Punjab,30.6667,76.8333,2021,August,0.1826,-0.0363,-0.2161,311,33.59
Gumanwala,Uttarākhand,29.9333,77.9,2021,August,0.4746,-0.1457,-0.4239,277,29.58
Thane,Mahārāshtra,19.18,72.9633,2021,August,0.0484,-0.073,-0.0051,14,26.83
Bhopal,Madhya Pradesh,23.25,77.4167,2021,August,0.1142,0.1503,-0.1078,512,33.89
Agra,Uttar Pradesh,27.18,78.02,2021,August,0.3674,-0.0002,-0.3495,184,32.74
Peyanvilai,Tamil Nādu,8.5674,78.1046,2021,August,0.147,0.0941,-0.2658,8,41.06
Harbatpur,Uttarākhand,30.45,77.73,2021,August,0.1223,-0.3081,-0.0795,445,28.14
Saundhonwali,Uttarākhand,30.3331,77.9608,2021,August,-0.0184,-0.2506,0.0248,612,30.22
Ludhiana,Punjab,30.9083,75.8486,2021,August,0.0918,0.0262,-0.0846,243,32.95
Meerut,Uttar Pradesh,28.98,77.7064,2021,August,0.0593,0.1231,-0.0375,228,32.53
Nasik,Mahārāshtra,20.0,73.7833,2021,August,-0.0405,-0.1053,0.056,588,32.81
Faridabad,Haryāna,28.4167,77.3,2021,August,0.2036,0.0841,-0.2201,208,30.14
Madarpur,Bihār,26.227,84.6746,2021,August,0.193,-0.0816,-0.2154,69,31.75
Najafgarh,Delhi,28.6125,76.9847,2021,August,0.0892,0.0848,-0.1388,220,34.31
Jabalpur,Madhya Pradesh,23.1667,79.9333,2021,August,-0.0247,-0.0495,0.0439,399,35.97
Madanpur,Uttarākhand,29.326,79.1537,2021,August,0.0812,-0.0727,-0.0559,315,29.03
Kamalwaganja Gaur,Uttarākhand,29.2117,79.4654,2021,August,0.1267,-0.1332,-0.0876,383,29.95
Kalyan,Mahārāshtra,19.25,73.15,2021,August,-0.0247,-0.3531,0.0756,10,28.33
Vijayawada ,Andhra Pradesh,16.5167,80.6167,2021,August,0.4006,-0.0713,-0.3892,27,29.13
Vasai-Virar,Mahārāshtra,19.47,72.8,2021,August,0.1872,0.0269,-0.1836,0,28.17
Varanasi,Uttar Pradesh,25.3189,83.0128,2021,August,0.0732,-0.181,-0.061,78,34.18
Srinagar,Jammu and Kashmīr,34.0911,74.8061,2021,August,0.1139,0.1517,-0.1554,1595,34.46
Aurangabad,Mahārāshtra,19.88,75.32,2021,August,0.3666,-0.0787,-0.3605,564,34.92
Amritsar,Punjab,31.6269,74.877,2021,August,-0.05,-0.0039,0.0493,234,34.04
Haora,West Bengal,22.58,88.3294,2021,August,0.1572,-0.1491,-0.0792,12,22.63
Ranchi,Jhārkhand,23.3556,85.3347,2021,August,0.2688,-0.0818,-0.1989,643,33.77
Gwalior,Madhya Pradesh,26.2125,78.1775,2021,August,0.1081,0.0739,-0.0998,215,34.71
Jodhpur,Rājasthān,26.2944,73.0278,2021,August,0.1268,0.0732,-0.1605,251,36.06
Chandigarh,Chandīgarh,30.7364,76.7883,2021,August,0.32,-0.0475,-0.2993,349,33.03
Raipur,Chhattīsgarh,21.2379,81.6337,2021,August,0.0484,0.0663,-0.0562,309,34.71
Warangal,Telangāna,17.9756,79.6011,2021,August,0.0628,-0.0975,-0.0305,269,33.9
Kota,Rājasthān,25.18,75.83,2021,August,0.0698,-0.1305,-0.1233,230,30.88
Bareilly,Uttar Pradesh,28.364,79.415,2021,August,-0.0323,0.0886,0.019,180,32.86
Solapur,Mahārāshtra,17.6703,75.9011,2021,August,0.0657,0.1101,-0.1026,474,33.73
Hubli,Karnātaka,15.3108,75.0925,2021,August,0.2669,-0.0174,-0.2508,618,30.15
Mysore,Karnātaka,12.3086,76.6531,2021,August,0.0163,0.0878,-0.036,747,24.29
Trichinopoly,Tamil Nādu,10.8269,78.6928,2021,August,0.3611,0.0025,-0.3806,74,37.71
Moradabad,Uttar Pradesh,28.8389,78.7769,2021,August,0.0577,0.0372,-0.0581,205,33.92
Tiruppur,Tamil Nādu,11.1075,77.3398,2021,August,0.1296,0.0188,-0.1396,305,39.03
Jamnagar,Gujarāt,22.47,70.07,2021,August,-0.0179,0.0463,0.0026,21,32.69
Gurgaon,Haryāna,28.4667,77.0333,2021,August,0.1925,-0.0211,-0.2516,224,32.16
Aligarh,Uttar Pradesh,27.88,78.08,2021,August,0.1216,-0.0218,-0.0929,190,34.11
Jalandhar,Punjab,31.3256,75.5792,2021,August,0.0505,0.0372,-0.0477,242,32.93
Bhayandar,Mahārāshtra,19.3,72.85,2021,August,0.1722,-0.0965,-0.0899,9,26.33
Narela,Delhi,28.85,77.1,2021,August,0.655,-0.2993,-0.5925,212,31.23
Shishgarh,Uttar Pradesh,28.72,79.32,2021,August,0.1845,-0.1368,-0.1433,181,31.67
Thiruvananthapuram,Kerala,8.4875,76.9525,2021,August,0.0548,-0.0141,-0.0564,15,35.44
Bhiwandi,Mahārāshtra,19.3,73.0667,2021,August,0.0263,-0.1588,0.0066,25,28.45
Saharanpur,Uttar Pradesh,29.964,77.546,2021,August,0.0789,-0.0112,-0.0881,280,31.18
Avadi,Tamil Nādu,13.1147,80.1098,2021,August,0.3651,-0.0365,-0.3641,32,35.47
Salem,Tamil Nādu,11.65,78.1667,2021,August,0.1156,-0.0371,-0.1455,285,31.07
Jui,Uttarākhand,29.67,78.9098,2021,August,-0.0123,-0.2187,0.0399,890,23.69
Amaldu,Uttarākhand,29.9333,78.5333,2021,August,0.0072,-0.2464,0.0243,1406,25.06
Kimsar,Jammu and Kashmīr,34.5,74.5333,2021,August,0.4798,-0.1048,-0.4534,3058,18.59
Sinduri,Himāchal Pradesh,30.7167,77.15,2021,August,0.2625,-0.1843,-0.1988,943,27.59
Guntur,Andhra Pradesh,16.3,80.45,2021,August,0.2304,0.0179,-0.2551,34,36.42
Karaikandi,Assam,24.8309,92.6143,2021,August,0.0893,-0.176,-0.0537,20,31.61
Delhi,Delhi,28.66,77.23,2021,September,0.043,-0.4373,-0.0302,219,33.33
Chennai,Tamil Nādu,13.0825,80.275,2021,September,0.022,0.0692,-0.0009,9,37.78
Bangalore,Karnātaka,12.9791,77.5913,2021,September,0.1344,-0.0742,-0.1131,924,31.45
Pune,Mahārāshtra,18.5211,73.8553,2021,September,0.2617,-0.0164,-0.2524,554,30.35
Hyderabad,Telangāna,17.3617,78.4747,2021,September,0.0169,0.0651,-0.01,508,37.85
Prayagraj,Uttar Pradesh,25.45,81.85,2021,September,0.2282,-0.0651,-0.1591,95,34.16
Belahi,Bihār,25.7167,86.4,2021,September,-0.1584,-0.5239,0.1704,41,27.97
Nadampalaiyam,Tamil Nādu,11.1793,77.376,2021,September,0.1183,0.0805,-0.1407,318,36.15
Lucknow,Uttar Pradesh,26.847,80.947,2021,September,-0.0227,-0.4036,0.0518,115,34.47
Kannankulam,Kerala,10.4799,76.1131,2021,September,0.1397,-0.1771,-0.1129,13,24.97
Mahuakheraganj,Uttarākhand,29.13,78.95,2021,September,0.443,-0.1793,-0.4069,222,30.58
Nagla,Uttarākhand,29.01,79.51,2021,September,0.5595,-0.2352,-0.4891,227,29.91
Jaipur,Rājasthān,26.915,75.82,2021,September,0.0146,0.033,-0.0318,441,33.39
Kottarassheri,Kerala,10.6167,76.5333,2021,September,0.4546,-0.1653,-0.3865,147,24.91
Attadappa,Kerala,11.85,75.4167,2021,September,0.6386,-0.2963,-0.5571,37,31.49
Barmhan Kalan,Madhya Pradesh,23.0333,79.0167,2021,September,0.244,-0.1443,-0.1853,337,27.51
Gorakhpur,Chhattīsgarh,22.1688,81.6042,2021,September,0.2548,-0.117,-0.1851,305,26.06
Guwahati,Assam,26.1806,91.7502,2021,September,0.0377,0.1903,-0.0667,57,33.36
Coimbatore,Tamil Nādu,11.0008,76.9633,2021,September,0.2842,0.0455,-0.2994,417,38.99
Patna,Bihār,25.61,85.1414,2021,September,-0.0105,0.1483,-0.0157,63,34.63
Rajkot,Gujarāt,22.2969,70.7984,2021,September,0.0008,-0.0141,0.0269,134,33.03
Vishakhapatnam,Andhra Pradesh,17.6939,83.2922,2021,September,0.1458,0.0345,-0.1444,12,29.53
Indore,Madhya Pradesh,22.7186,75.855,2021,September,-0.0363,-0.079,0.0599,553,34.63
Abhepur,Punjab,30.6667,76.8333,2021,September,0.1766,0.0158,-0.2113,311,33.36
Gumanwala,Uttarākhand,29.9333,77.9,2021,September,0.403,0.0185,-0.3917,277,30.86
Thane,Mahārāshtra,19.18,72.9633,2021,September,0.0003,-0.2238,0.0215,14,20.61
Bhopal,Madhya Pradesh,23.25,77.4167,2021,September,0.0436,0.0352,-0.0041,512,27.01
Peyanvilai,Tamil Nādu,8.5674,78.1046,2021,September,0.1285,0.1365,-0.2374,8,39.2
Pimpri-Chinchwad,Mahārāshtra,18.6278,73.8131,2021,September,0.6392,-0.1805,-0.5704,584,32.93
Harbatpur,Uttarākhand,30.45,77.73,2021,September,0.099,-0.2707,-0.0827,445,27.65
Saundhonwali,Uttarākhand,30.3331,77.9608,2021,September,0.0653,-0.3036,-0.0569,612,30.62
Ludhiana,Punjab,30.9083,75.8486,2021,September,0.1877,-0.1405,-0.1256,243,32.8
Meerut,Uttar Pradesh,28.98,77.7064,2021,September,-0.0353,-0.0054,0.0547,228,33.97
Madurai,Tamil Nādu,9.9197,78.1194,2021,September,0.1019,0.2822,-0.3136,141,38.95
Faridabad,Haryāna,28.4167,77.3,2021,September,0.0211,-0.297,0.0091,208,28.87
Madarpur,Bihār,26.227,84.6746,2021,September,0.2037,-0.0078,-0.1538,69,30.77
Madanpur,Uttarākhand,29.326,79.1537,2021,September,0.8239,-0.3466,-0.6713,315,28.12
Kamalwaganja Gaur,Uttarākhand,29.2117,79.4654,2021,September,0.526,-0.1678,-0.4256,383,30.29
Vijayawada ,Andhra Pradesh,16.5167,80.6167,2021,September,0.4217,-0.0856,-0.3962,27,27.74
Varanasi,Uttar Pradesh,25.3189,83.0128,2021,September,-0.0054,0.0956,-0.0412,78,34.46
Kalleli,Kerala,9.2,76.8833,2021,September,0.2347,-0.1474,-0.2127,133,28.45
Srinagar,Jammu and Kashmīr,34.0911,74.8061,2021,September,0.0884,0.1816,-0.1385,1595,32.17
Amritsar,Punjab,31.6269,74.877,2021,September,0.0336,0.0872,-0.0379,234,31.21
Jodhpur,Rājasthān,26.2944,73.0278,2021,September,-0.0012,0.0223,0.0022,251,36.34
Chandigarh,Chandīgarh,30.7364,76.7883,2021,September,0.4012,-0.0262,-0.356,349,31.59
Warangal,Telangāna,17.9756,79.6011,2021,September,0.0633,-0.1014,-0.0246,269,34.61
Kota,Rājasthān,25.18,75.83,2021,September,0.0751,-0.067,-0.0107,230,31.71
Bareilly,Uttar Pradesh,28.364,79.415,2021,September,0.1182,0.0306,-0.1066,180,36.41
Solapur,Mahārāshtra,17.6703,75.9011,2021,September,-0.0015,0.0057,-0.0021,474,36.87
Hubli,Karnātaka,15.3108,75.0925,2021,September,0.2553,-0.1093,-0.1826,618,26.79
Mysore,Karnātaka,12.3086,76.6531,2021,September,0.0693,-0.0068,-0.0434,747,32.75
Trichinopoly,Tamil Nādu,10.8269,78.6928,2021,September,0.2907,-0.0108,-0.3397,74,35.2
Moradabad,Uttar Pradesh,28.8389,78.7769,2021,September,0.1008,0.0719,-0.1175,205,33.61
Tiruppur,Tamil Nādu,11.1075,77.3398,2021,September,0.0692,0.0157,-0.0508,305,34.9
Jamnagar,Gujarāt,22.47,70.07,2021,September,0.0823,0.0464,-0.0937,21,27.29
Gurgaon,Haryāna,28.4667,77.0333,2021,September,0.0987,-0.2472,0.021,224,31.11
Jalandhar,Punjab,31.3256,75.5792,2021,September,0.1415,-0.0499,-0.1004,242,34.09
Narela,Delhi,28.85,77.1,2021,September,-0.0391,-0.2702,0.0433,212,32.33
Shishgarh,Uttar Pradesh,28.72,79.32,2021,September,0.7603,-0.1817,-0.6373,181,31.75
Thiruvananthapuram,Kerala,8.4875,76.9525,2021,September,0.1016,-0.0511,-0.1098,15,37.2
Dispur,Assam,26.15,91.77,2021,September,0.102,-0.1073,-0.0559,116,36.85
Saharanpur,Uttar Pradesh,29.964,77.546,2021,September,0.0789,0.1144,-0.0985,280,35.17
Shiliguri,West Bengal,26.72,88.42,2021,September,0.0609,-0.0293,-0.07,119,38.72
Avadi,Tamil Nādu,13.1147,80.1098,2021,September,0.2942,-0.0154,-0.2782,32,31.77
Salem,Tamil Nādu,11.65,78.1667,2021,September,0.0596,0.0958,-0.1476,285,36.72
Jui,Uttarākhand,29.67,78.9098,2021,September,0.024,-0.0936,-0.0314,890,24.76
Amaldu,Uttarākhand,29.9333,78.5333,2021,September,0.0856,-0.1042,-0.0595,1406,24.03
