City,State,Latitude,Longitude,Year,Month,NDVI,NDBI,NDWI,Elevation (m),LST (°C)
Kalleli,Kerala,9.2,76.8833,2023,June,0.7274,-0.2898,-0.6343,133,27.31
Srinagar,Jammu and Kashmīr,34.0911,74.8061,2023,June,0.1277,0.1549,-0.1534,1595,34.64
Aurangabad,Mahārāshtra,19.88,75.32,2023,June,0.316,-0.0763,-0.3098,564,38.34
Dhanbad,Jhārkhand,23.7928,86.435,2023,June,0.4472,-0.0901,-0.4732,245,39.53
Amritsar,Punjab,31.6269,74.877,2023,June,0.037,0.0624,-0.0947,234,36.74
Haora,West Bengal,22.58,88.3294,2023,June,0.1975,0.0726,-0.2682,12,34.43
Ranchi,Jhārkhand,23.3556,85.3347,2023,June,0.441,-0.0526,-0.4666,643,38.84
Gwalior,Madhya Pradesh,26.2125,78.1775,2023,June,0.0116,0.1603,-0.0875,215,37.67
Jodhpur,Rājasthān,26.2944,73.0278,2023,June,0.1231,0.0536,-0.1822,251,34.02
Chandigarh,Chandīgarh,30.7364,76.7883,2023,June,0.3735,-0.0303,-0.3856,349,36.35
Raipur,Chhattīsgarh,21.2379,81.6337,2023,June,0.0654,0.0935,-0.1207,309,39.96
Warangal,Telangāna,17.9756,79.6011,2023,June,0.0795,0.129,-0.1465,269,39.3
Kota,Rājasthān,25.18,75.83,2023,June,0.0768,0.0277,-0.1153,230,38.87
Bareilly,Uttar Pradesh,28.364,79.415,2023,June,0.0732,0.1296,-0.1643,180,39.43
Solapur,Mahārāshtra,17.6703,75.9011,2023,June,0.2172,0.0438,-0.2666,474,38.03
Hubli,Karnātaka,15.3108,75.0925,2023,June,0.0576,0.0697,-0.081,618,35.34
Mysore,Karnātaka,12.3086,76.6531,2023,June,0.1131,0.038,-0.144,747,32.43
Trichinopoly,Tamil Nādu,10.8269,78.6928,2023,June,0.2919,0.0461,-0.339,74,36.76
Moradabad,Uttar Pradesh,28.8389,78.7769,2023,June,0.1128,0.0703,-0.1954,205,39.57
Tiruppur,Tamil Nādu,11.1075,77.3398,2023,June,0.4219,-0.1122,-0.3779,305,36.93
Jamnagar,Gujarāt,22.47,70.07,2023,June,0.1563,0.0298,-0.1547,21,35.36
Gurgaon,Haryāna,28.4667,77.0333,2023,June,0.2342,-0.0593,-0.2838,224,36.73
Aligarh,Uttar Pradesh,27.88,78.08,2023,June,0.1811,0.0242,-0.2203,190,39.86
Jalandhar,Punjab,31.3256,75.5792,2023,June,0.1123,0.0701,-0.1502,242,37.77
Bhubaneshwar,Odisha,20.295,85.825,2023,June,0.1473,0.0582,-0.2151,47,37.34
Bhayandar,Mahārāshtra,19.3,72.85,2023,June,0.1906,0.0718,-0.2476,9,34.16
Narela,Delhi,28.85,77.1,2023,June,0.5506,-0.1003,-0.5498,212,37.01
Shishgarh,Uttar Pradesh,28.72,79.32,2023,June,0.4773,-0.0611,-0.4343,181,35.32
Thiruvananthapuram,Kerala,8.4875,76.9525,2023,June,-0.0173,-0.105,0.0491,15,28.91
Dispur,Assam,26.15,91.77,2023,June,0.6778,-0.1862,-0.5603,116,35.29
Durgapur,West Bengal,23.55,87.32,2023,June,0.3468,-0.0227,-0.361,90,36.89
Bhiwandi,Mahārāshtra,19.3,73.0667,2023,June,0.0476,-0.11,-0.1053,25,42.78
Saharanpur,Uttar Pradesh,29.964,77.546,2023,June,0.0731,0.0651,-0.1594,280,38.58
Shiliguri,West Bengal,26.72,88.42,2023,June,0.2609,-0.0007,-0.1466,119,35.51
Avadi,Tamil Nādu,13.1147,80.1098,2023,June,0.1773,0.0212,-0.1826,32,38.05
Salem,Tamil Nādu,11.65,78.1667,2023,June,0.0722,-0.086,-0.1973,285,38.08
Jui,Uttarākhand,29.67,78.9098,2023,June,0.7765,-0.2455,-0.6765,890,33.96
Amaldu,Uttarākhand,29.9333,78.5333,2023,June,0.2792,0.0865,-0.3458,1406,31.65
Kimsar,Jammu and Kashmīr,34.5,74.5333,2023,June,0.493,-0.0898,-0.4351,3058,18.91
Sinduri,Himāchal Pradesh,30.7167,77.15,2023,June,0.5259,-0.1373,-0.4993,943,30.02
Gorakhpur,Uttar Pradesh,26.7611,83.3667,2023,June,0.091,0.0869,-0.1542,84,40.64
Guntur,Andhra Pradesh,16.3,80.45,2023,June,0.1356,0.119,-0.1731,34,39.55
Kolkata,West Bengal,22.5675,88.37,2023,July,-0.0301,0.0373,0.0292,6,27.51
Delhi,Delhi,28.66,77.23,2023,July,0.0135,-0.2511,0.0052,219,33.74
Chennai,Tamil Nādu,13.0825,80.275,2023,July,0.0879,0.1341,-0.0777,9,35.87
Prayagraj,Uttar Pradesh,25.45,81.85,2023,July,0.2722,-0.0625,-0.2369,95,37.51
Kanpur,Uttar Pradesh,26.4725,80.3311,2023,July,-0.0006,-0.0727,0.0169,132,36.33
Belahi,Bihār,25.7167,86.4,2023,July,0.721,-0.1934,-0.5691,41,32.39
Nadampalaiyam,Tamil Nādu,11.1793,77.376,2023,July,0.0947,0.096,-0.1449,318,37.47
Kannankulam,Kerala,10.4799,76.1131,2023,July,0.1478,-0.1258,-0.1447,13,28.14
Attadappa,Kerala,11.85,75.4167,2023,July,0.4139,-0.2362,-0.3497,37,25.75
Gorakhpur,Chhattīsgarh,22.1688,81.6042,2023,July,0.0913,0.0363,-0.0779,305,31.67
Nagpur,Mahārāshtra,21.1497,79.0806,2023,July,-0.0674,-0.055,0.0985,318,30.89
Ghaziabad,Uttar Pradesh,28.6667,77.4167,2023,July,0.0586,-0.065,-0.0268,211,31.92
Coimbatore,Tamil Nādu,11.0008,76.9633,2023,July,0.1263,0.0139,-0.1142,417,36.29
Rajkot,Gujarāt,22.2969,70.7984,2023,July,0.0362,-0.0854,0.0225,134,28.89
Vishakhapatnam,Andhra Pradesh,17.6939,83.2922,2023,July,0.2965,0.0798,-0.3185,12,31.25
Abhepur,Punjab,30.6667,76.8333,2023,July,0.2087,-0.0986,-0.0339,311,32.59
Bhopal,Madhya Pradesh,23.25,77.4167,2023,July,0.0397,0.0852,-0.0574,512,31.59
Agra,Uttar Pradesh,27.18,78.02,2023,July,0.1855,0.0012,-0.1179,184,35.31
Peyanvilai,Tamil Nādu,8.5674,78.1046,2023,July,0.1531,0.065,-0.2291,8,39.38
Pimpri-Chinchwad,Mahārāshtra,18.6278,73.8131,2023,July,-0.003,-0.0942,0.0205,584,26.59
Harbatpur,Uttarākhand,30.45,77.73,2023,July,0.2466,-0.1286,-0.1925,445,28.43
Saundhonwali,Uttarākhand,30.3331,77.9608,2023,July,0.0359,0.038,-0.0966,612,31.85
Ludhiana,Punjab,30.9083,75.8486,2023,July,0.3475,-0.0597,-0.3203,243,31.37
Meerut,Uttar Pradesh,28.98,77.7064,2023,July,-0.0507,0.0251,0.0748,228,33.61
Madurai,Tamil Nādu,9.9197,78.1194,2023,July,0.1138,0.275,-0.2986,141,38.2
Faridabad,Haryāna,28.4167,77.3,2023,July,0.0268,-0.078,-0.0078,208,35.75
Madarpur,Bihār,26.227,84.6746,2023,July,-0.0364,0.0287,0.0781,69,34.87
Najafgarh,Delhi,28.6125,76.9847,2023,July,0.0119,-0.0336,-0.0188,220,38.23
Jabalpur,Madhya Pradesh,23.1667,79.9333,2023,July,0.0165,0.0381,0.0015,399,31.65
Madanpur,Uttarākhand,29.326,79.1537,2023,July,0.4286,-0.1153,-0.3616,315,31.42
Kamalwaganja Gaur,Uttarākhand,29.2117,79.4654,2023,July,0.7668,-0.1713,-0.6349,383,31.77
Asansol,West Bengal,23.6833,86.9667,2023,July,0.012,-0.1647,0.0373,125,31.22
Varanasi,Uttar Pradesh,25.3189,83.0128,2023,July,-0.0533,-0.0407,0.0749,78,34.58
Kalleli,Kerala,9.2,76.8833,2023,July,0.8848,-0.2674,-0.7926,133,26.7
Srinagar,Jammu and Kashmīr,34.0911,74.8061,2023,July,0.0035,0.0519,-0.0198,1595,35.41
Dhanbad,Jhārkhand,23.7928,86.435,2023,July,0.0851,-0.0567,-0.0441,245,29.63
Amritsar,Punjab,31.6269,74.877,2023,July,-0.0205,0.0345,0.02,234,33.22
Haora,West Bengal,22.58,88.3294,2023,July,-0.0443,-0.1624,0.0803,12,17.6
Gwalior,Madhya Pradesh,26.2125,78.1775,2023,July,0.0145,-0.0329,0.0084,215,35.79
Jodhpur,Rājasthān,26.2944,73.0278,2023,July,0.1612,0.0608,-0.203,251,34.62
Chandigarh,Chandīgarh,30.7364,76.7883,2023,July,0.1617,-0.0845,-0.1339,349,30.85
Raipur,Chhattīsgarh,21.2379,81.6337,2023,July,0.0936,0.0526,-0.1163,309,30.73
Warangal,Telangāna,17.9756,79.6011,2023,July,0.0714,0.1582,-0.1294,269,33.27
Kota,Rājasthān,25.18,75.83,2023,July,-0.027,-0.0954,0.0542,230,32.45
Mysore,Karnātaka,12.3086,76.6531,2023,July,0.0047,-0.0349,-0.0073,747,31.03
Trichinopoly,Tamil Nādu,10.8269,78.6928,2023,July,-0.0525,0.0062,0.0583,74,37.48
Tiruppur,Tamil Nādu,11.1075,77.3398,2023,July,0.2936,-0.091,-0.2705,305,37.51
Jamnagar,Gujarāt,22.47,70.07,2023,July,-0.0246,-0.0822,0.07,21,29.26
Gurgaon,Haryāna,28.4667,77.0333,2023,July,0.1574,0.0008,-0.2088,224,36.67
Jalandhar,Punjab,31.3256,75.5792,2023,July,0.0998,0.0713,-0.0984,242,34.36
Narela,Delhi,28.85,77.1,2023,July,0.2123,-0.1736,-0.2109,212,32.58
Thiruvananthapuram,Kerala,8.4875,76.9525,2023,July,0.121,0.0176,-0.1623,15,26.84
Avadi,Tamil Nādu,13.1147,80.1098,2023,July,0.2131,-0.0249,-0.1893,32,36.17
Salem,Tamil Nādu,11.65,78.1667,2023,July,0.1062,-0.0261,-0.146,285,35.49
Jui,Uttarākhand,29.67,78.9098,2023,July,0.7956,-0.2498,-0.6547,890,29.33
Amaldu,Uttarākhand,29.9333,78.5333,2023,July,0.2954,-0.2164,-0.2268,1406,27.01
Kimsar,Jammu and Kashmīr,34.5,74.5333,2023,July,-0.0094,-0.1162,0.0336,3058,16.72
Sinduri,Himāchal Pradesh,30.7167,77.15,2023,July,0.4648,-0.1582,-0.3799,943,29.71
Gorakhpur,Uttar Pradesh,26.7611,83.3667,2023,July,0.0141,-0.0522,0.047,84,37.83
Mumbai,Mahārāshtra,19.0758,72.8775,2023,August,0.0455,-0.0851,-0.0231,5,33.91
Kolkata,West Bengal,22.5675,88.37,2023,August,-0.0588,-0.1455,0.0783,6,35.69
Delhi,Delhi,28.66,77.23,2023,August,0.2331,0.0378,-0.307,219,31.62
Chennai,Tamil Nādu,13.0825,80.275,2023,August,0.0668,0.075,-0.04,9,38.22
Bangalore,Karnātaka,12.9791,77.5913,2023,August,0.2742,-0.0131,-0.2981,924,29.53
Ahmedabad,Gujarāt,23.0219,72.5797,2023,August,0.0976,-0.0561,-0.0912,52,31.69
Pune,Mahārāshtra,18.5211,73.8553,2023,August,-0.0735,-0.2402,0.1103,554,30.82
Hyderabad,Telangāna,17.3617,78.4747,2023,August,-0.0012,0.0123,0.0065,508,33.68
Surat,Gujarāt,21.205,72.84,2023,August,0.0115,-0.051,-0.0178,14,32.79
Prayagraj,Uttar Pradesh,25.45,81.85,2023,August,0.3877,-0.083,-0.2819,95,32.71
Kanpur,Gujarāt,24.285,72.6933,2023,August,0.3071,-0.0931,-0.3077,335,30.07
Kanpur,Uttar Pradesh,26.4725,80.3311,2023,August,0.0221,0.0018,-0.0265,132,35.46
Vadodara,Gujarāt,22.3,73.2,2023,August,-0.0694,-0.2262,0.156,38,32.67
Nadampalaiyam,Tamil Nādu,11.1793,77.376,2023,August,0.0863,0.0851,-0.1522,318,40.34
Lucknow,Uttar Pradesh,26.847,80.947,2023,August,-0.063,-0.2067,0.1312,115,32.73
Kannankulam,Kerala,10.4799,76.1131,2023,August,0.5011,-0.2366,-0.4602,13,28.93
Mahuakheraganj,Uttarākhand,29.13,78.95,2023,August,0.2269,-0.0779,-0.2133,222,29.74
Nagla,Uttarākhand,29.01,79.51,2023,August,0.6351,-0.1828,-0.5554,227,29.43
Jaipur,Rājasthān,26.915,75.82,2023,August,0.4551,-0.0883,-0.4963,441,31.57
Kottarassheri,Kerala,10.6167,76.5333,2023,August,0.5619,-0.081,-0.5363,147,29.42
Attadappa,Kerala,11.85,75.4167,2023,August,0.2277,-0.1629,-0.1657,37,30.51
Barmhan Kalan,Madhya Pradesh,23.0333,79.0167,2023,August,-0.055,-0.1944,0.1057,337,30.31
Gorakhpur,Chhattīsgarh,22.1688,81.6042,2023,August,0.3733,-0.0716,-0.37,305,27.88
Nagpur,Mahārāshtra,21.1497,79.0806,2023,August,0.0587,-0.1022,-0.0037,318,33.75
Guwahati,Assam,26.1806,91.7502,2023,August,0.0404,-0.0422,0.0055,57,33.12
Ghaziabad,Uttar Pradesh,28.6667,77.4167,2023,August,0.335,-0.054,-0.3301,211,32.15
Coimbatore,Tamil Nādu,11.0008,76.9633,2023,August,0.3062,0.0335,-0.3203,417,37.95
Patna,Bihār,25.61,85.1414,2023,August,0.0007,0.1253,-0.0161,63,32.19
Rajkot,Gujarāt,22.2969,70.7984,2023,August,-0.0828,-0.2531,0.125,134,31.16
Vishakhapatnam,Andhra Pradesh,17.6939,83.2922,2023,August,0.1708,0.0491,-0.1045,12,35.21
Indore,Madhya Pradesh,22.7186,75.855,2023,August,-0.1244,-0.0649,0.1679,553,33.31
Abhepur,Punjab,30.6667,76.8333,2023,August,0.1771,-0.0073,-0.1952,311,33.2
Gumanwala,Uttarākhand,29.9333,77.9,2023,August,0.2988,-0.1298,-0.2449,277,29.71
Thane,Mahārāshtra,19.18,72.9633,2023,August,0.1009,-0.1166,-0.1102,14,29.48
Bhopal,Madhya Pradesh,23.25,77.4167,2023,August,-0.111,-0.1444,0.1592,512,26.49
Agra,Uttar Pradesh,27.18,78.02,2023,August,0.4079,-0.0217,-0.4424,184,33.64
Peyanvilai,Tamil Nādu,8.5674,78.1046,2023,August,0.1433,0.1009,-0.2383,8,40.76
Pimpri-Chinchwad,Mahārāshtra,18.6278,73.8131,2023,August,-0.0754,-0.3939,0.1156,584,31.05
Harbatpur,Uttarākhand,30.45,77.73,2023,August,0.0325,-0.1203,-0.0352,445,29.05
Saundhonwali,Uttarākhand,30.3331,77.9608,2023,August,0.0651,0.07,-0.0622,612,30.28
Ludhiana,Punjab,30.9083,75.8486,2023,August,-0.0035,-0.099,0.0258,243,31.61
Meerut,Uttar Pradesh,28.98,77.7064,2023,August,0.0977,0.1127,-0.1755,228,33.06
Madurai,Tamil Nādu,9.9197,78.1194,2023,August,0.1248,0.2902,-0.3339,141,36.93
Nasik,Mahārāshtra,20.0,73.7833,2023,August,-0.0466,-0.1932,0.0876,588,29.62
Faridabad,Haryāna,28.4167,77.3,2023,August,0.3477,0.0411,-0.3874,208,31.67
Madarpur,Bihār,26.227,84.6746,2023,August,0.056,0.0394,-0.0455,69,29.71
Najafgarh,Delhi,28.6125,76.9847,2023,August,0.0374,0.0845,-0.0881,220,33.16
Jabalpur,Madhya Pradesh,23.1667,79.9333,2023,August,-0.1146,-0.0307,0.1129,399,31.57
Madanpur,Uttarākhand,29.326,79.1537,2023,August,0.118,-0.165,-0.0611,315,29.16
Kamalwaganja Gaur,Uttarākhand,29.2117,79.4654,2023,August,0.116,-0.1161,-0.0803,383,29.73
Kalyan,Mahārāshtra,19.25,73.15,2023,August,0.238,0.0579,-0.2352,10,32.99
Asansol,West Bengal,23.6833,86.9667,2023,August,0.1078,0.0862,-0.1302,125,32.52
Vijayawada ,Andhra Pradesh,16.5167,80.6167,2023,August,0.1306,-0.0872,-0.0952,27,35.12
Vasai-Virar,Mahārāshtra,19.47,72.8,2023,August,0.1208,-0.0091,-0.1177,0,27.19
Varanasi,Uttar Pradesh,25.3189,83.0128,2023,August,0.1549,0.0318,-0.2189,78,27.68
Kalleli,Kerala,9.2,76.8833,2023,August,0.8583,-0.2918,-0.7682,133,26.95
Srinagar,Jammu and Kashmīr,34.0911,74.8061,2023,August,0.1244,0.1393,-0.1534,1595,33.85
Aurangabad,Mahārāshtra,19.88,75.32,2023,August,0.0136,-0.0801,0.0228,564,30.94
Dhanbad,Jhārkhand,23.7928,86.435,2023,August,0.3993,-0.034,-0.349,245,34.63
Amritsar,Punjab,31.6269,74.877,2023,August,0.0516,0.0648,-0.0822,234,32.44
Haora,West Bengal,22.58,88.3294,2023,August,0.0025,-0.0427,0.0082,12,34.59
Ranchi,Jhārkhand,23.3556,85.3347,2023,August,0.0119,-0.0864,0.0228,643,33.29
Gwalior,Madhya Pradesh,26.2125,78.1775,2023,August,0.0204,-0.0081,-0.0382,215,32.68
Jodhpur,Rājasthān,26.2944,73.0278,2023,August,-0.0206,0.0531,0.0037,251,33.38
Chandigarh,Chandīgarh,30.7364,76.7883,2023,August,0.2614,-0.057,-0.2554,349,31.02
Raipur,Chhattīsgarh,21.2379,81.6337,2023,August,-0.062,-0.0314,0.0951,309,32.87
Warangal,Telangāna,17.9756,79.6011,2023,August,0.0695,0.1246,-0.1346,269,34.94
Kota,Rājasthān,25.18,75.83,2023,August,-0.1516,-0.0002,0.1796,230,31.55
Bareilly,Uttar Pradesh,28.364,79.415,2023,August,0.0619,0.1649,-0.1052,180,32.27
Solapur,Mahārāshtra,17.6703,75.9011,2023,August,0.2134,-0.0584,-0.1918,474,33.18
Hubli,Karnātaka,15.3108,75.0925,2023,August,0.0621,0.044,-0.1151,618,31.79
Mysore,Karnātaka,12.3086,76.6531,2023,August,0.1028,-0.059,-0.0911,747,32.44
Trichinopoly,Tamil Nādu,10.8269,78.6928,2023,August,0.35,-0.0068,-0.4023,74,36.21
Moradabad,Uttar Pradesh,28.8389,78.7769,2023,August,0.2064,0.0365,-0.272,205,33.4
Tiruppur,Tamil Nādu,11.1075,77.3398,2023,August,0.3083,-0.0851,-0.2992,305,39.1
Jamnagar,Gujarāt,22.47,70.07,2023,August,-0.0039,0.0002,0.0129,21,31.63
Gurgaon,Haryāna,28.4667,77.0333,2023,August,0.1742,-0.0209,-0.2308,224,33.35
Aligarh,Uttar Pradesh,27.88,78.08,2023,August,0.1775,-0.0874,-0.1589,190,35.34
Jalandhar,Punjab,31.3256,75.5792,2023,August,0.1714,0.0103,-0.1812,242,31.98
Bhubaneshwar,Odisha,20.295,85.825,2023,August,0.1656,-0.0423,-0.2052,47,34.91
Bhayandar,Mahārāshtra,19.3,72.85,2023,August,0.1329,-0.0832,-0.1287,9,29.57
Narela,Delhi,28.85,77.1,2023,August,0.3861,-0.1486,-0.4429,212,31.2
Shishgarh,Uttar Pradesh,28.72,79.32,2023,August,0.6419,-0.2704,-0.5832,181,28.82
Thiruvananthapuram,Kerala,8.4875,76.9525,2023,August,0.0554,0.0588,-0.0815,15,31.7
Dispur,Assam,26.15,91.77,2023,August,0.6729,-0.2477,-0.5714,116,35.07
Durgapur,West Bengal,23.55,87.32,2023,August,0.2133,-0.0555,-0.1921,90,32.38
Bhiwandi,Mahārāshtra,19.3,73.0667,2023,August,0.1004,-0.091,-0.0579,25,37.85
Saharanpur,Uttar Pradesh,29.964,77.546,2023,August,0.0202,0.0899,-0.016,280,32.4
Shiliguri,West Bengal,26.72,88.42,2023,August,-0.0428,-0.0065,0.0584,119,34.73
Avadi,Tamil Nādu,13.1147,80.1098,2023,August,0.2399,0.0024,-0.2199,32,37.0
Salem,Tamil Nādu,11.65,78.1667,2023,August,0.0647,0.0924,-0.1882,285,36.86
Jui,Uttarākhand,29.67,78.9098,2023,August,0.0746,-0.2246,-0.0278,890,25.66
Amaldu,Uttarākhand,29.9333,78.5333,2023,August,0.3257,-0.1134,-0.2693,1406,25.98
Kimsar,Jammu and Kashmīr,34.5,74.5333,2023,August,0.7157,-0.2007,-0.6478,3058,17.99
Sinduri,Himāchal Pradesh,30.7167,77.15,2023,August,0.3158,-0.2445,-0.256,943,25.18
Gorakhpur,Uttar Pradesh,26.7611,83.3667,2023,August,0.0149,0.0005,-0.0067,84,33.37
Guntur,Andhra Pradesh,16.3,80.45,2023,August,-0.0155,-0.3136,0.0667,34,35.69
Karaikandi,Assam,24.8309,92.6143,2023,August,-0.0126,-0.2222,0.0789,20,32.16
Kolkata,West Bengal,22.5675,88.37,2023,September,0.0319,0.0706,-0.0872,6,32.33
Delhi,Delhi,28.66,77.23,2023,September,0.2203,0.0558,-0.2532,219,34.06
Chennai,Tamil Nādu,13.0825,80.275,2023,September,0.0524,0.2811,-0.0779,9,35.16
Bangalore,Karnātaka,12.9791,77.5913,2023,September,0.1607,-0.0409,-0.1539,924,29.03
Ahmedabad,Gujarāt,23.0219,72.5797,2023,September,0.0719,0.0706,-0.0619,52,27.09
Hyderabad,Telangāna,17.3617,78.4747,2023,September,-0.0241,0.0125,0.0338,508,33.54
Surat,Gujarāt,21.205,72.84,2023,September,0.0845,-0.0707,-0.0404,14,34.17
Prayagraj,Uttar Pradesh,25.45,81.85,2023,September,0.0482,-0.0373,-0.029,95,31.46
Kanpur,Gujarāt,24.285,72.6933,2023,September,0.0894,-0.0941,-0.0492,335,27.23
Kanpur,Uttar Pradesh,26.4725,80.3311,2023,September,0.1066,0.0872,-0.1258,132,34.63
Belahi,Bihār,25.7167,86.4,2023,September,0.0856,-0.3027,0.001,41,31.02
Vadodara,Gujarāt,22.3,73.2,2023,September,0.0709,-0.0168,-0.0619,38,34.07
Nadampalaiyam,Tamil Nādu,11.1793,77.376,2023,September,0.0703,0.1158,-0.1289,318,40.73
Lucknow,Uttar Pradesh,26.847,80.947,2023,September,0.1607,0.045,-0.1366,115,35.19
Mahuakheraganj,Uttarākhand,29.13,78.95,2023,September,0.3356,-0.1462,-0.3018,222,29.62
Nagla,Uttarākhand,29.01,79.51,2023,September,0.6004,-0.1833,-0.5005,227,30.38
Jaipur,Rājasthān,26.915,75.82,2023,September,0.498,-0.0575,-0.5298,441,34.28
Kottarassheri,Kerala,10.6167,76.5333,2023,September,0.5143,-0.1061,-0.4631,147,28.07
Barmhan Kalan,Madhya Pradesh,23.0333,79.0167,2023,September,0.2885,-0.1816,-0.1683,337,30.35
Gorakhpur,Chhattīsgarh,22.1688,81.6042,2023,September,0.4836,-0.1089,-0.4438,305,27.03
Nagpur,Mahārāshtra,21.1497,79.0806,2023,September,0.0967,-0.2129,0.0019,318,33.13
Guwahati,Assam,26.1806,91.7502,2023,September,0.0382,0.209,-0.064,57,33.02
Ghaziabad,Uttar Pradesh,28.6667,77.4167,2023,September,0.2198,-0.0221,-0.1996,211,34.41
Patna,Bihār,25.61,85.1414,2023,September,0.0199,0.1985,-0.0794,63,33.67
Rajkot,Gujarāt,22.2969,70.7984,2023,September,-0.0643,0.1074,0.0446,134,30.2
Indore,Madhya Pradesh,22.7186,75.855,2023,September,-0.0946,0.042,0.0839,553,34.85
Abhepur,Punjab,30.6667,76.8333,2023,September,0.1969,0.0474,-0.2226,311,33.75
Gumanwala,Uttarākhand,29.9333,77.9,2023,September,0.5192,-0.0518,-0.4547,277,30.7
Thane,Mahārāshtra,19.18,72.9633,2023,September,0.051,-0.2051,-0.0156,14,28.84
Bhopal,Madhya Pradesh,23.25,77.4167,2023,September,-0.0236,-0.1823,0.0431,512,30.81
Agra,Uttar Pradesh,27.18,78.02,2023,September,0.3548,0.065,-0.4472,184,34.52
Peyanvilai,Tamil Nādu,8.5674,78.1046,2023,September,0.1394,0.0377,-0.1938,8,39.03
Pimpri-Chinchwad,Mahārāshtra,18.6278,73.8131,2023,September,0.0487,-0.0708,-0.0203,584,30.84
Harbatpur,Uttarākhand,30.45,77.73,2023,September,0.3098,0.0746,-0.3954,445,29.73
Saundhonwali,Uttarākhand,30.3331,77.9608,2023,September,0.0697,0.0821,-0.0918,612,31.12
Ludhiana,Punjab,30.9083,75.8486,2023,September,0.3744,-0.0746,-0.363,243,34.22
Meerut,Uttar Pradesh,28.98,77.7064,2023,September,-0.0151,-0.0424,0.0593,228,34.41
Madurai,Tamil Nādu,9.9197,78.1194,2023,September,0.1104,0.2949,-0.3368,141,40.1
Nasik,Mahārāshtra,20.0,73.7833,2023,September,0.0192,0.0342,0.004,588,31.47
Faridabad,Haryāna,28.4167,77.3,2023,September,0.2742,0.0539,-0.2663,208,35.1
Madarpur,Bihār,26.227,84.6746,2023,September,0.0872,-0.035,-0.0257,69,29.73
Najafgarh,Delhi,28.6125,76.9847,2023,September,0.0331,0.0784,-0.0733,220,34.93
Jabalpur,Madhya Pradesh,23.1667,79.9333,2023,September,-0.0958,-0.0359,0.1595,399,33.33
Madanpur,Uttarākhand,29.326,79.1537,2023,September,0.2734,-0.1136,-0.2288,315,29.54
Kamalwaganja Gaur,Uttarākhand,29.2117,79.4654,2023,September,0.3945,-0.1851,-0.305,383,31.0
Kalyan,Mahārāshtra,19.25,73.15,2023,September,-0.0553,-0.3174,0.0971,10,32.56
Asansol,West Bengal,23.6833,86.9667,2023,September,-0.0022,0.0269,0.0215,125,24.85
Vijayawada ,Andhra Pradesh,16.5167,80.6167,2023,September,0.5295,-0.1604,-0.491,27,34.61
Vasai-Virar,Mahārāshtra,19.47,72.8,2023,September,0.2192,0.1358,-0.2096,0,29.47
Varanasi,Uttar Pradesh,25.3189,83.0128,2023,September,0.0943,0.0441,-0.1158,78,33.85
Kalleli,Kerala,9.2,76.8833,2023,September,0.5214,-0.2428,-0.462,133,28.61
Srinagar,Jammu and Kashmīr,34.0911,74.8061,2023,September,0.1417,0.1488,-0.1792,1595,31.54
Aurangabad,Mahārāshtra,19.88,75.32,2023,September,0.4124,-0.0905,-0.3698,564,33.41
Dhanbad,Jhārkhand,23.7928,86.435,2023,September,0.4296,-0.1078,-0.3897,245,32.29
Amritsar,Punjab,31.6269,74.877,2023,September,0.0829,0.0592,-0.1424,234,31.79
Haora,West Bengal,22.58,88.3294,2023,September,0.1581,0.1043,-0.1608,12,11.27
Ranchi,Jhārkhand,23.3556,85.3347,2023,September,-0.0227,-0.1287,0.0538,643,29.82
Gwalior,Madhya Pradesh,26.2125,78.1775,2023,September,0.1119,-0.0975,-0.0515,215,33.58
Jodhpur,Rājasthān,26.2944,73.0278,2023,September,0.1373,0.0866,-0.187,251,35.71
Chandigarh,Chandīgarh,30.7364,76.7883,2023,September,0.4367,-0.0467,-0.3906,349,32.82
Raipur,Chhattīsgarh,21.2379,81.6337,2023,September,0.073,0.1089,-0.0856,309,35.75
Warangal,Telangāna,17.9756,79.6011,2023,September,-0.0286,-0.2177,0.0688,269,34.85
Kota,Rājasthān,25.18,75.83,2023,September,0.1501,0.0378,-0.1462,230,31.98
Bareilly,Uttar Pradesh,28.364,79.415,2023,September,0.053,0.2105,-0.13,180,34.54
Solapur,Mahārāshtra,17.6703,75.9011,2023,September,-0.0238,-0.1334,0.0491,474,32.99
Mysore,Karnātaka,12.3086,76.6531,2023,September,0.0325,-0.0941,-0.0069,747,33.27
Trichinopoly,Tamil Nādu,10.8269,78.6928,2023,September,0.2832,0.0077,-0.3239,74,38.43
Moradabad,Uttar Pradesh,28.8389,78.7769,2023,September,0.1754,0.1184,-0.1747,205,32.95
Jamnagar,Gujarāt,22.47,70.07,2023,September,0.1864,0.0309,-0.1682,21,30.66
Gurgaon,Haryāna,28.4667,77.0333,2023,September,0.1665,-0.0637,-0.1588,224,36.62
Aligarh,Uttar Pradesh,27.88,78.08,2023,September,0.174,-0.0149,-0.1486,190,35.24
Jalandhar,Punjab,31.3256,75.5792,2023,September,0.1645,0.0094,-0.176,242,34.3
Bhayandar,Mahārāshtra,19.3,72.85,2023,September,0.2481,0.0128,-0.2378,9,26.28
Narela,Delhi,28.85,77.1,2023,September,0.3714,-0.0969,-0.4205,212,33.16
Shishgarh,Uttar Pradesh,28.72,79.32,2023,September,0.0341,-0.0519,-0.0166,181,30.19
