City,State,Latitude,Longitude,Year,Month,NDVI,NDBI,NDWI,Elevation (m),LST (°C)
Raipur,Chhattīsgarh,21.2379,81.6337,2024,June,0.058,0.0765,-0.1061,309,37.75
Warangal,Telangāna,17.9756,79.6011,2024,June,0.0691,0.1525,-0.1427,269,37.15
Kota,Rājasthān,25.18,75.83,2024,June,0.0339,0.0506,-0.0381,230,38.53
Bareilly,Uttar Pradesh,28.364,79.415,2024,June,0.0759,0.1195,-0.1718,180,39.23
Solapur,Mahārāshtra,17.6703,75.9011,2024,June,-0.0855,0.0862,0.037,474,34.81
Hubli,Karnātaka,15.3108,75.0925,2024,June,-0.0278,-0.4819,0.0493,618,33.78
Mysore,Karnātaka,12.3086,76.6531,2024,June,0.0662,-0.0899,-0.0426,747,29.5
Trichinopoly,Tamil Nādu,10.8269,78.6928,2024,June,0.238,0.0161,-0.2756,74,35.3
Moradabad,Uttar Pradesh,28.8389,78.7769,2024,June,0.1406,0.081,-0.2217,205,39.45
Tiruppur,Tamil Nādu,11.1075,77.3398,2024,June,0.1181,-0.0468,-0.1206,305,35.92
Jamnagar,Gujarāt,22.47,70.07,2024,June,0.1909,0.0324,-0.181,21,36.46
Gurgaon,Haryāna,28.4667,77.0333,2024,June,0.1683,-0.0398,-0.1994,224,38.39
Aligarh,Uttar Pradesh,27.88,78.08,2024,June,0.1494,-0.0028,-0.2217,190,38.76
Jalandhar,Punjab,31.3256,75.5792,2024,June,0.073,0.0728,-0.1356,242,40.06
Bhubaneshwar,Odisha,20.295,85.825,2024,June,0.1655,-0.056,-0.2405,47,37.35
Bhayandar,Mahārāshtra,19.3,72.85,2024,June,0.1369,0.0928,-0.2318,9,40.65
Narela,Delhi,28.85,77.1,2024,June,0.1917,0.0549,-0.2846,212,40.19
Shishgarh,Uttar Pradesh,28.72,79.32,2024,June,0.694,-0.1795,-0.6541,181,36.25
Thiruvananthapuram,Kerala,8.4875,76.9525,2024,June,0.0228,-0.0248,-0.0301,15,24.89
Dispur,Assam,26.15,91.77,2024,June,0.7724,-0.2117,-0.6522,116,34.31
Durgapur,West Bengal,23.55,87.32,2024,June,0.3203,0.0181,-0.32,90,31.56
Bhiwandi,Mahārāshtra,19.3,73.0667,2024,June,-0.0059,-0.1274,0.0329,25,38.21
Saharanpur,Uttar Pradesh,29.964,77.546,2024,June,0.0609,0.0616,-0.1972,280,38.84
Shiliguri,West Bengal,26.72,88.42,2024,June,0.3112,-0.0924,-0.2934,119,35.45
Avadi,Tamil Nādu,13.1147,80.1098,2024,June,0.2287,-0.0001,-0.2145,32,36.33
Salem,Tamil Nādu,11.65,78.1667,2024,June,0.0798,0.0712,-0.1818,285,35.03
Jui,Uttarākhand,29.67,78.9098,2024,June,0.739,-0.206,-0.6855,890,34.58
Amaldu,Uttarākhand,29.9333,78.5333,2024,June,0.1853,0.1952,-0.2924,1406,36.27
Kimsar,Jammu and Kashmīr,34.5,74.5333,2024,June,0.2666,-0.2115,-0.2035,3058,20.19
Sinduri,Himāchal Pradesh,30.7167,77.15,2024,June,0.2724,0.0499,-0.3672,943,35.4
Gorakhpur,Uttar Pradesh,26.7611,83.3667,2024,June,0.1108,0.1013,-0.1566,84,36.33
Guntur,Andhra Pradesh,16.3,80.45,2024,June,-0.0221,-0.0508,0.0906,34,37.94
Delhi,Delhi,28.66,77.23,2024,July,-0.0272,-0.3706,0.0896,219,33.72
Chennai,Tamil Nādu,13.0825,80.275,2024,July,0.1134,0.1395,-0.1184,9,34.92
Pune,Mahārāshtra,18.5211,73.8553,2024,July,-0.0164,-0.1631,0.0573,554,29.27
Hyderabad,Telangāna,17.3617,78.4747,2024,July,0.021,0.1045,-0.0599,508,30.41
Nagla,Uttarākhand,29.01,79.51,2024,July,0.4538,-0.235,-0.3969,227,11.17
Jaipur,Rājasthān,26.915,75.82,2024,July,0.4248,-0.2034,-0.3921,441,31.66
Barmhan Kalan,Madhya Pradesh,23.0333,79.0167,2024,July,0.4289,-0.2263,-0.3429,337,34.95
Ghaziabad,Uttar Pradesh,28.6667,77.4167,2024,July,0.0027,-0.1208,0.0209,211,31.61
Vishakhapatnam,Andhra Pradesh,17.6939,83.2922,2024,July,0.0394,-0.0217,-0.039,12,36.39
Abhepur,Punjab,30.6667,76.8333,2024,July,0.0957,-0.1548,-0.0043,311,37.51
Gumanwala,Uttarākhand,29.9333,77.9,2024,July,-0.0317,-0.1529,0.0578,277,30.43
Bhopal,Madhya Pradesh,23.25,77.4167,2024,July,-0.0693,-0.1286,0.1153,512,31.95
Agra,Uttar Pradesh,27.18,78.02,2024,July,0.4232,-0.0178,-0.3883,184,31.25
Peyanvilai,Tamil Nādu,8.5674,78.1046,2024,July,0.1999,0.0698,-0.2714,8,33.57
Saundhonwali,Uttarākhand,30.3331,77.9608,2024,July,-0.0696,-0.4302,0.107,612,22.87
Ludhiana,Punjab,30.9083,75.8486,2024,July,0.1304,-0.0499,-0.0937,243,33.77
Madurai,Tamil Nādu,9.9197,78.1194,2024,July,0.128,-0.0049,-0.2013,141,38.56
Faridabad,Haryāna,28.4167,77.3,2024,July,0.1899,-0.05,-0.1487,208,33.64
Madarpur,Bihār,26.227,84.6746,2024,July,0.1363,0.0735,-0.1698,69,31.37
Najafgarh,Delhi,28.6125,76.9847,2024,July,-0.0588,-0.058,0.0876,220,34.28
Madanpur,Uttarākhand,29.326,79.1537,2024,July,0.3228,-0.1046,-0.248,315,30.75
Vijayawada ,Andhra Pradesh,16.5167,80.6167,2024,July,-0.0232,-0.2241,0.0695,27,29.77
Kalleli,Kerala,9.2,76.8833,2024,July,0.4619,-0.2133,-0.4067,133,27.05
Srinagar,Jammu and Kashmīr,34.0911,74.8061,2024,July,0.1024,0.1713,-0.1538,1595,36.35
Dhanbad,Jhārkhand,23.7928,86.435,2024,July,0.5007,-0.0406,-0.4727,245,30.87
Amritsar,Punjab,31.6269,74.877,2024,July,0.0152,0.0931,-0.0474,234,32.91
Ranchi,Jhārkhand,23.3556,85.3347,2024,July,0.052,-0.0002,-0.0737,643,36.03
Gwalior,Madhya Pradesh,26.2125,78.1775,2024,July,0.1088,0.0963,-0.1502,215,33.88
Jodhpur,Rājasthān,26.2944,73.0278,2024,July,-0.0127,-0.1173,0.0801,251,35.44
Chandigarh,Chandīgarh,30.7364,76.7883,2024,July,0.0139,-0.1743,0.0348,349,34.18
Warangal,Telangāna,17.9756,79.6011,2024,July,0.0077,-0.0282,0.0177,269,35.09
Kota,Rājasthān,25.18,75.83,2024,July,-0.0199,-0.0224,0.0458,230,33.74
Bareilly,Uttar Pradesh,28.364,79.415,2024,July,0.1486,0.0234,-0.1096,180,32.09
Trichinopoly,Tamil Nādu,10.8269,78.6928,2024,July,0.2425,-0.0403,-0.286,74,32.88
Jamnagar,Gujarāt,22.47,70.07,2024,July,0.2413,-0.059,-0.1948,21,21.85
Gurgaon,Haryāna,28.4667,77.0333,2024,July,0.1254,-0.0896,-0.1246,224,35.21
Jalandhar,Punjab,31.3256,75.5792,2024,July,0.1189,-0.0784,-0.0988,242,34.43
Shishgarh,Uttar Pradesh,28.72,79.32,2024,July,0.4949,-0.2829,-0.4611,181,31.01
Thiruvananthapuram,Kerala,8.4875,76.9525,2024,July,0.0785,-0.1417,-0.0409,15,31.75
Avadi,Tamil Nādu,13.1147,80.1098,2024,July,0.2781,-0.1286,-0.2673,32,32.93
Salem,Tamil Nādu,11.65,78.1667,2024,July,0.0899,0.0325,-0.1643,285,35.75
Kimsar,Jammu and Kashmīr,34.5,74.5333,2024,July,0.5663,-0.2471,-0.5325,3058,20.63
Sinduri,Himāchal Pradesh,30.7167,77.15,2024,July,-0.0837,-0.262,0.1629,943,29.79
Delhi,Delhi,28.66,77.23,2024,August,0.1499,0.0245,-0.1495,219,30.94
Chennai,Tamil Nādu,13.0825,80.275,2024,August,0.0849,0.1902,-0.0685,9,33.98
Bangalore,Karnātaka,12.9791,77.5913,2024,August,-0.0258,-0.056,0.0514,924,29.18
Ahmedabad,Gujarāt,23.0219,72.5797,2024,August,-0.0293,-0.0335,0.0417,52,32.45
Hyderabad,Telangāna,17.3617,78.4747,2024,August,0.0632,0.0778,-0.0937,508,31.47
Surat,Gujarāt,21.205,72.84,2024,August,0.0015,-0.2543,0.0142,14,11.81
Prayagraj,Uttar Pradesh,25.45,81.85,2024,August,0.0211,0.0022,-0.0071,95,32.49
Kanpur,Gujarāt,24.285,72.6933,2024,August,0.1833,-0.1526,-0.09,335,28.25
Belahi,Bihār,25.7167,86.4,2024,August,-0.0765,-0.3654,0.1334,41,29.55
Lucknow,Uttar Pradesh,26.847,80.947,2024,August,0.0214,0.0074,0.0013,115,34.81
Kannankulam,Kerala,10.4799,76.1131,2024,August,0.2808,-0.1653,-0.2352,13,25.24
Mahuakheraganj,Uttarākhand,29.13,78.95,2024,August,0.3017,-0.1613,-0.273,222,30.61
Nagla,Uttarākhand,29.01,79.51,2024,August,0.7043,-0.2707,-0.6201,227,30.45
Jaipur,Rājasthān,26.915,75.82,2024,August,0.0657,0.0222,-0.049,441,30.91
Kottarassheri,Kerala,10.6167,76.5333,2024,August,0.1419,-0.0948,-0.1062,147,29.19
Attadappa,Kerala,11.85,75.4167,2024,August,0.5695,-0.3257,-0.5168,37,28.57
Barmhan Kalan,Madhya Pradesh,23.0333,79.0167,2024,August,0.1825,-0.1812,-0.1392,337,28.27
Nagpur,Mahārāshtra,21.1497,79.0806,2024,August,-0.0958,-0.2936,0.1367,318,33.89
Ghaziabad,Uttar Pradesh,28.6667,77.4167,2024,August,-0.095,0.0001,0.1137,211,32.43
Coimbatore,Tamil Nādu,11.0008,76.9633,2024,August,0.2946,0.0027,-0.2994,417,35.22
Patna,Bihār,25.61,85.1414,2024,August,0.077,0.124,-0.0875,63,33.27
Abhepur,Punjab,30.6667,76.8333,2024,August,0.1779,-0.0112,-0.1961,311,34.39
Gumanwala,Uttarākhand,29.9333,77.9,2024,August,0.6488,-0.2298,-0.5418,277,29.87
Bhopal,Madhya Pradesh,23.25,77.4167,2024,August,0.1166,0.117,-0.1174,512,29.59
Peyanvilai,Tamil Nādu,8.5674,78.1046,2024,August,0.2092,0.0492,-0.2772,8,36.55
Harbatpur,Uttarākhand,30.45,77.73,2024,August,0.3423,-0.1144,-0.3402,445,30.12
Saundhonwali,Uttarākhand,30.3331,77.9608,2024,August,0.0301,0.0371,-0.0717,612,30.13
Ludhiana,Punjab,30.9083,75.8486,2024,August,-0.0428,-0.1283,0.0854,243,33.67
Meerut,Uttar Pradesh,28.98,77.7064,2024,August,-0.0452,-0.4231,0.0789,228,33.62
Madurai,Tamil Nādu,9.9197,78.1194,2024,August,0.1065,0.1827,-0.3277,141,37.47
Faridabad,Haryāna,28.4167,77.3,2024,August,0.1814,0.075,-0.1547,208,32.16
Madarpur,Bihār,26.227,84.6746,2024,August,0.1314,-0.0819,-0.0637,69,29.93
Madanpur,Uttarākhand,29.326,79.1537,2024,August,0.6641,-0.3072,-0.5257,315,30.28
Kamalwaganja Gaur,Uttarākhand,29.2117,79.4654,2024,August,0.2643,-0.1793,-0.1739,383,31.24
Asansol,West Bengal,23.6833,86.9667,2024,August,0.0995,0.0065,-0.039,125,35.27
Vijayawada ,Andhra Pradesh,16.5167,80.6167,2024,August,0.2996,-0.1386,-0.253,27,32.31
Vasai-Virar,Mahārāshtra,19.47,72.8,2024,August,0.1036,-0.0563,-0.0756,0,24.79
Varanasi,Uttar Pradesh,25.3189,83.0128,2024,August,-0.0714,-0.1207,0.0952,78,33.09
Srinagar,Jammu and Kashmīr,34.0911,74.8061,2024,August,0.1153,0.1541,-0.163,1595,32.22
Amritsar,Punjab,31.6269,74.877,2024,August,-0.0383,-0.1906,0.0852,234,31.8
Ranchi,Jhārkhand,23.3556,85.3347,2024,August,0.0105,-0.1305,0.0279,643,28.2
Jodhpur,Rājasthān,26.2944,73.0278,2024,August,0.052,-0.02,-0.0354,251,30.93
Chandigarh,Chandīgarh,30.7364,76.7883,2024,August,0.3628,-0.0489,-0.3458,349,32.11
Bareilly,Uttar Pradesh,28.364,79.415,2024,August,-0.037,-0.0652,0.0794,180,35.48
Solapur,Mahārāshtra,17.6703,75.9011,2024,August,0.0857,0.05,-0.0603,474,33.15
Mysore,Karnātaka,12.3086,76.6531,2024,August,0.0663,-0.0617,-0.0511,747,30.51
Trichinopoly,Tamil Nādu,10.8269,78.6928,2024,August,0.2531,-0.0233,-0.2761,74,35.2
Moradabad,Uttar Pradesh,28.8389,78.7769,2024,August,0.1248,0.0606,-0.0982,205,33.93
Tiruppur,Tamil Nādu,11.1075,77.3398,2024,August,0.3748,-0.0786,-0.3782,305,36.01
Jamnagar,Gujarāt,22.47,70.07,2024,August,0.0725,0.0025,-0.0756,21,30.84
Gurgaon,Haryāna,28.4667,77.0333,2024,August,0.1664,0.009,-0.169,224,32.83
Aligarh,Uttar Pradesh,27.88,78.08,2024,August,-0.116,-0.0609,0.1451,190,34.57
Jalandhar,Punjab,31.3256,75.5792,2024,August,-0.042,-0.2649,0.0833,242,33.86
Bhayandar,Mahārāshtra,19.3,72.85,2024,August,0.1145,-0.0405,-0.1057,9,25.85
Narela,Delhi,28.85,77.1,2024,August,0.6827,-0.2968,-0.5723,212,29.82
Shishgarh,Uttar Pradesh,28.72,79.32,2024,August,0.0587,-0.1693,0.0343,181,29.64
Bhiwandi,Mahārāshtra,19.3,73.0667,2024,August,0.054,-0.1115,-0.0221,25,29.07
Saharanpur,Uttar Pradesh,29.964,77.546,2024,August,0.0153,-0.195,0.0405,280,35.39
Avadi,Tamil Nādu,13.1147,80.1098,2024,August,0.3371,-0.0706,-0.3256,32,35.16
Salem,Tamil Nādu,11.65,78.1667,2024,August,0.0007,-0.0468,0.0156,285,34.54
Jui,Uttarākhand,29.67,78.9098,2024,August,0.0819,-0.1603,-0.0058,890,26.55
Amaldu,Uttarākhand,29.9333,78.5333,2024,August,0.0416,-0.2146,0.0024,1406,25.71
Kimsar,Jammu and Kashmīr,34.5,74.5333,2024,August,0.1167,-0.1442,-0.0817,3058,16.39
Sinduri,Himāchal Pradesh,30.7167,77.15,2024,August,0.4355,-0.1736,-0.3957,943,26.6
Gorakhpur,Uttar Pradesh,26.7611,83.3667,2024,August,-0.1003,-0.2698,0.1411,84,33.31
Karaikandi,Assam,24.8309,92.6143,2024,August,0.6847,-0.236,-0.5241,20,28.25
Mumbai,Mahārāshtra,19.0758,72.8775,2024,September,0.0303,-0.0659,-0.0236,5,33.23
Kolkata,West Bengal,22.5675,88.37,2024,September,-0.0735,-0.1041,0.0745,6,33.87
Delhi,Delhi,28.66,77.23,2024,September,0.0929,0.0556,-0.0688,219,31.24
Chennai,Tamil Nādu,13.0825,80.275,2024,September,0.0769,0.1019,-0.0583,9,35.14
Bangalore,Karnātaka,12.9791,77.5913,2024,September,0.2619,-0.023,-0.2731,924,30.0
Ahmedabad,Gujarāt,23.0219,72.5797,2024,September,-0.2305,0.0846,0.15,52,30.7
Pune,Mahārāshtra,18.5211,73.8553,2024,September,0.0887,0.0087,-0.0565,554,30.93
Hyderabad,Telangāna,17.3617,78.4747,2024,September,-0.0396,0.1741,-0.0181,508,34.3
Surat,Gujarāt,21.205,72.84,2024,September,0.0115,-0.034,0.0115,14,30.47
Prayagraj,Uttar Pradesh,25.45,81.85,2024,September,0.1366,-0.1478,-0.0972,95,29.1
Kanpur,Gujarāt,24.285,72.6933,2024,September,0.5126,-0.1009,-0.4776,335,28.96
Kanpur,Uttar Pradesh,26.4725,80.3311,2024,September,0.0512,0.1102,-0.0424,132,34.21
Belahi,Bihār,25.7167,86.4,2024,September,0.1454,-0.332,-0.0753,41,30.43
Vadodara,Gujarāt,22.3,73.2,2024,September,-0.0655,-0.116,0.0928,38,30.9
Nadampalaiyam,Tamil Nādu,11.1793,77.376,2024,September,0.0935,0.0904,-0.147,318,36.63
Lucknow,Uttar Pradesh,26.847,80.947,2024,September,0.0709,0.1029,-0.0952,115,33.58
Kannankulam,Kerala,10.4799,76.1131,2024,September,0.3107,-0.1488,-0.273,13,29.0
Mahuakheraganj,Uttarākhand,29.13,78.95,2024,September,0.0734,-0.1169,-0.0394,222,29.94
Nagla,Uttarākhand,29.01,79.51,2024,September,0.1235,-0.1064,-0.1117,227,29.99
Jaipur,Rājasthān,26.915,75.82,2024,September,0.4857,-0.1198,-0.428,441,32.71
Kottarassheri,Kerala,10.6167,76.5333,2024,September,0.219,-0.2665,-0.185,147,28.02
Attadappa,Kerala,11.85,75.4167,2024,September,0.4404,-0.3282,-0.3555,37,29.75
Barmhan Kalan,Madhya Pradesh,23.0333,79.0167,2024,September,0.4018,-0.2296,-0.4072,337,27.9
Gorakhpur,Chhattīsgarh,22.1688,81.6042,2024,September,0.3722,0.0139,-0.3707,305,28.3
Nagpur,Mahārāshtra,21.1497,79.0806,2024,September,0.4353,-0.1254,-0.4337,318,32.81
Guwahati,Assam,26.1806,91.7502,2024,September,0.0002,0.1684,-0.21,57,34.59
Ghaziabad,Uttar Pradesh,28.6667,77.4167,2024,September,-0.0642,-0.1016,0.1495,211,32.44
Coimbatore,Tamil Nādu,11.0008,76.9633,2024,September,0.0731,0.024,-0.0589,417,36.48
Patna,Bihār,25.61,85.1414,2024,September,0.0888,0.1732,-0.1492,63,34.22
Rajkot,Gujarāt,22.2969,70.7984,2024,September,-0.0359,0.15,0.0241,134,29.06
Vishakhapatnam,Andhra Pradesh,17.6939,83.2922,2024,September,0.2737,0.097,-0.3212,12,33.16
Indore,Madhya Pradesh,22.7186,75.855,2024,September,-0.0192,0.0549,0.0217,553,30.95
Abhepur,Punjab,30.6667,76.8333,2024,September,-0.0099,-0.0879,0.0657,311,33.12
Gumanwala,Uttarākhand,29.9333,77.9,2024,September,0.5018,-0.0615,-0.4688,277,29.97
Thane,Mahārāshtra,19.18,72.9633,2024,September,0.1201,-0.3065,-0.0395,14,29.55
Bhopal,Madhya Pradesh,23.25,77.4167,2024,September,-0.0599,-0.1828,0.1004,512,29.55
Agra,Uttar Pradesh,27.18,78.02,2024,September,0.4841,-0.0198,-0.4859,184,31.79
Peyanvilai,Tamil Nādu,8.5674,78.1046,2024,September,0.1585,0.096,-0.227,8,38.86
Pimpri-Chinchwad,Mahārāshtra,18.6278,73.8131,2024,September,0.0797,-0.2178,-0.0374,584,31.19
Harbatpur,Uttarākhand,30.45,77.73,2024,September,0.2551,0.0755,-0.3223,445,29.29
Saundhonwali,Uttarākhand,30.3331,77.9608,2024,September,0.0263,0.0615,-0.0832,612,30.39
Ludhiana,Punjab,30.9083,75.8486,2024,September,-0.0556,0.1019,0.0141,243,33.81
Meerut,Uttar Pradesh,28.98,77.7064,2024,September,-0.0673,-0.0017,0.091,228,32.97
Madurai,Tamil Nādu,9.9197,78.1194,2024,September,0.0882,0.1891,-0.295,141,38.78
Nasik,Mahārāshtra,20.0,73.7833,2024,September,0.07,-0.0176,-0.0365,588,29.69
Faridabad,Haryāna,28.4167,77.3,2024,September,0.1731,0.0793,-0.1395,208,31.69
Madarpur,Bihār,26.227,84.6746,2024,September,0.1652,0.0859,-0.1784,69,29.83
Najafgarh,Delhi,28.6125,76.9847,2024,September,-0.0354,-0.0326,0.0718,220,32.27
Jabalpur,Madhya Pradesh,23.1667,79.9333,2024,September,-0.0126,-0.0375,0.0418,399,30.97
Madanpur,Uttarākhand,29.326,79.1537,2024,September,0.6047,-0.2803,-0.463,315,30.06
Kamalwaganja Gaur,Uttarākhand,29.2117,79.4654,2024,September,0.1786,-0.1273,-0.1631,383,31.42
Kalyan,Mahārāshtra,19.25,73.15,2024,September,0.0943,0.0662,-0.0674,10,30.02
Asansol,West Bengal,23.6833,86.9667,2024,September,0.22,0.1833,-0.2469,125,33.53
Vijayawada ,Andhra Pradesh,16.5167,80.6167,2024,September,0.1109,-0.0938,-0.0561,27,32.01
Vasai-Virar,Mahārāshtra,19.47,72.8,2024,September,0.2296,-0.0235,-0.2056,0,28.92
Varanasi,Uttar Pradesh,25.3189,83.0128,2024,September,0.1362,0.064,-0.179,78,31.72
Kalleli,Kerala,9.2,76.8833,2024,September,0.3053,-0.1842,-0.2298,133,26.38
Srinagar,Jammu and Kashmīr,34.0911,74.8061,2024,September,0.1602,0.1112,-0.2076,1595,30.44
Aurangabad,Mahārāshtra,19.88,75.32,2024,September,0.2784,-0.1881,-0.2159,564,29.59
Dhanbad,Jhārkhand,23.7928,86.435,2024,September,0.4472,-0.0527,-0.3853,245,32.29
Amritsar,Punjab,31.6269,74.877,2024,September,0.0849,0.0341,-0.1126,234,32.87
Haora,West Bengal,22.58,88.3294,2024,September,-0.0267,-0.1339,0.0775,12,32.44
Ranchi,Jhārkhand,23.3556,85.3347,2024,September,0.405,-0.1029,-0.3605,643,31.69
Gwalior,Madhya Pradesh,26.2125,78.1775,2024,September,0.0392,0.0814,-0.0751,215,31.37
Jodhpur,Rājasthān,26.2944,73.0278,2024,September,0.1298,0.0893,-0.1831,251,34.23
Chandigarh,Chandīgarh,30.7364,76.7883,2024,September,0.0903,-0.0773,-0.0598,349,31.61
Raipur,Chhattīsgarh,21.2379,81.6337,2024,September,0.0297,0.1357,0.0115,309,33.21
Warangal,Telangāna,17.9756,79.6011,2024,September,0.0355,0.1713,-0.0894,269,31.86
Kota,Rājasthān,25.18,75.83,2024,September,-0.0127,-0.1492,0.0677,230,32.31
Bareilly,Uttar Pradesh,28.364,79.415,2024,September,-0.1315,0.1352,0.1389,180,33.16
Solapur,Mahārāshtra,17.6703,75.9011,2024,September,0.1497,0.0053,-0.1544,474,32.55
Hubli,Karnātaka,15.3108,75.0925,2024,September,0.2106,-0.0598,-0.1649,618,28.6
Mysore,Karnātaka,12.3086,76.6531,2024,September,0.0397,0.108,-0.0528,747,31.02
Trichinopoly,Tamil Nādu,10.8269,78.6928,2024,September,0.2714,0.0098,-0.3122,74,37.06
Moradabad,Uttar Pradesh,28.8389,78.7769,2024,September,0.0421,-0.0243,-0.0276,205,32.74
Tiruppur,Tamil Nādu,11.1075,77.3398,2024,September,0.3256,-0.0696,-0.3328,305,37.88
Jamnagar,Gujarāt,22.47,70.07,2024,September,0.2682,-0.0302,-0.2308,21,30.84
Gurgaon,Haryāna,28.4667,77.0333,2024,September,0.2248,-0.0312,-0.2415,224,31.7
Aligarh,Uttar Pradesh,27.88,78.08,2024,September,0.0554,-0.0398,-0.1187,190,31.97
Jalandhar,Punjab,31.3256,75.5792,2024,September,0.3241,-0.0747,-0.3244,242,33.3
Bhubaneshwar,Odisha,20.295,85.825,2024,September,0.1449,-0.068,-0.1729,47,28.39
Bhayandar,Mahārāshtra,19.3,72.85,2024,September,0.1914,0.1092,-0.189,9,29.55
Narela,Delhi,28.85,77.1,2024,September,0.4481,-0.1418,-0.3358,212,30.56
Shishgarh,Uttar Pradesh,28.72,79.32,2024,September,0.3228,-0.1216,-0.2782,181,30.49
Thiruvananthapuram,Kerala,8.4875,76.9525,2024,September,0.0816,0.0086,-0.0957,15,33.91
Durgapur,West Bengal,23.55,87.32,2024,September,0.4062,0.0383,-0.4003,90,32.57
Bhiwandi,Mahārāshtra,19.3,73.0667,2024,September,0.0567,-0.054,-0.0613,25,31.63
Saharanpur,Uttar Pradesh,29.964,77.546,2024,September,0.0013,-0.0541,0.0306,280,32.42
Shiliguri,West Bengal,26.72,88.42,2024,September,0.1038,-0.0591,-0.0735,119,37.03
Avadi,Tamil Nādu,13.1147,80.1098,2024,September,0.3323,-0.0772,-0.3336,32,34.78
Salem,Tamil Nādu,11.65,78.1667,2024,September,0.0564,0.0953,-0.1584,285,37.46
Jui,Uttarākhand,29.67,78.9098,2024,September,0.0176,-0.1944,0.0112,890,26.09
Amaldu,Uttarākhand,29.9333,78.5333,2024,September,0.762,-0.2591,-0.6128,1406,25.2
Kimsar,Jammu and Kashmīr,34.5,74.5333,2024,September,0.6776,-0.146,-0.6276,3058,18.74
Sinduri,Himāchal Pradesh,30.7167,77.15,2024,September,0.1319,-0.3043,-0.115,943,26.44
Gorakhpur,Uttar Pradesh,26.7611,83.3667,2024,September,-0.0192,-0.0403,0.0784,84,33.59
Guntur,Andhra Pradesh,16.3,80.45,2024,September,0.096,-0.0393,-0.0431,34,36.45
Karaikandi,Assam,24.8309,92.6143,2024,September,0.8852,-0.3455,-0.7204,20,29.62
Mumbai,Mahārāshtra,19.0758,72.8775,2024,October,0.0202,0.0177,-0.1111,5,33.02
Kolkata,West Bengal,22.5675,88.37,2024,October,0.0992,0.0723,-0.1369,6,32.44
Delhi,Delhi,28.66,77.23,2024,October,0.1552,0.0838,-0.2612,219,31.92
Chennai,Tamil Nādu,13.0825,80.275,2024,October,0.0656,0.2774,-0.0692,9,32.18
Bangalore,Karnātaka,12.9791,77.5913,2024,October,0.2509,-0.0633,-0.2568,924,28.04
Ahmedabad,Gujarāt,23.0219,72.5797,2024,October,0.2427,-0.0172,-0.2681,52,33.08
Pune,Mahārāshtra,18.5211,73.8553,2024,October,0.4051,-0.1047,-0.386,554,31.47
Hyderabad,Telangāna,17.3617,78.4747,2024,October,0.1597,0.0897,-0.2904,508,32.88
Surat,Gujarāt,21.205,72.84,2024,October,0.1395,0.0927,-0.2185,14,33.36
Prayagraj,Uttar Pradesh,25.45,81.85,2024,October,0.3772,-0.0577,-0.362,95,32.12
Kanpur,Gujarāt,24.285,72.6933,2024,October,0.5874,-0.1301,-0.5521,335,30.98
Kanpur,Uttar Pradesh,26.4725,80.3311,2024,October,0.1087,0.12,-0.1432,132,30.88
Belahi,Bihār,25.7167,86.4,2024,October,0.0458,-0.3353,0.0759,41,28.95
Vadodara,Gujarāt,22.3,73.2,2024,October,0.353,-0.0455,-0.3356,38,33.48
Nadampalaiyam,Tamil Nādu,11.1793,77.376,2024,October,0.1406,-0.0969,-0.153,318,30.29
Lucknow,Uttar Pradesh,26.847,80.947,2024,October,0.0883,0.1025,-0.1374,115,32.3
Kannankulam,Kerala,10.4799,76.1131,2024,October,0.4387,-0.1332,-0.3961,13,27.48
Mahuakheraganj,Uttarākhand,29.13,78.95,2024,October,0.2802,-0.039,-0.2499,222,28.76
Nagla,Uttarākhand,29.01,79.51,2024,October,0.5012,-0.0968,-0.4477,227,29.22
Jaipur,Rājasthān,26.915,75.82,2024,October,0.4754,-0.0829,-0.5085,441,33.26
Kottarassheri,Kerala,10.6167,76.5333,2024,October,0.5621,-0.1722,-0.4851,147,28.59
Attadappa,Kerala,11.85,75.4167,2024,October,0.4732,-0.2717,-0.4064,37,24.73
Barmhan Kalan,Madhya Pradesh,23.0333,79.0167,2024,October,0.7614,-0.2791,-0.667,337,30.24
Gorakhpur,Chhattīsgarh,22.1688,81.6042,2024,October,0.4003,-0.0688,-0.3935,305,28.78
Nagpur,Mahārāshtra,21.1497,79.0806,2024,October,0.3206,-0.1332,-0.3039,318,31.81
Guwahati,Assam,26.1806,91.7502,2024,October,0.0176,0.1496,-0.0291,57,27.74
Ghaziabad,Uttar Pradesh,28.6667,77.4167,2024,October,0.3138,-0.0235,-0.3251,211,32.26
Coimbatore,Tamil Nādu,11.0008,76.9633,2024,October,0.0651,-0.1172,-0.0458,417,31.09
Patna,Bihār,25.61,85.1414,2024,October,0.1127,0.1881,-0.0659,63,31.22
Rajkot,Gujarāt,22.2969,70.7984,2024,October,-0.0213,0.1655,0.0169,134,32.82
Vishakhapatnam,Andhra Pradesh,17.6939,83.2922,2024,October,0.3359,0.0128,-0.3496,12,30.8
Indore,Madhya Pradesh,22.7186,75.855,2024,October,0.0303,0.1009,-0.121,553,32.42
Abhepur,Punjab,30.6667,76.8333,2024,October,0.1907,0.0118,-0.2445,311,30.5
Gumanwala,Uttarākhand,29.9333,77.9,2024,October,0.4032,0.0687,-0.4201,277,28.85
Thane,Mahārāshtra,19.18,72.9633,2024,October,0.2603,-0.1146,-0.2553,14,32.13
