city,lat,lng,ndvi,ndbi,albedo,humidity,population_density,building_density,elevation_m,rainfall_mm,aqi,green_cover_pct,water_body_pct,wind_speed,month,hour_of_day,lst
Moradabad,28.850746876284422,78.74804476890583,0.1434,0.6728,0.1388,57.5,5211.5,0.9118,202.9,1008.9,211.0,14.1,1.6,6.1,1,12.7,38.38
Moradabad,28.825839163443817,78.7990032182609,0.155,0.5443,0.1619,47.3,6653.2,0.7963,197.2,887.8,211.0,7.8,2.2,7.3,4,14.0,31.78
Moradabad,28.85539522729709,78.76282031190598,0.2226,0.6646,0.1269,87.9,9269.1,0.8137,164.7,857.5,226.0,15.6,1.0,7.8,9,7.8,35.03
Moradabad,28.855733875135446,78.79533476997173,0.2463,0.6703,0.1654,59.4,5584.5,0.8659,162.8,924.2,205.0,14.0,1.4,1.6,6,15.6,30.91
Moradabad,28.836001481151655,78.7513434875776,0.1683,0.6439,0.1893,54.2,7353.4,0.8146,184.9,983.7,202.0,11.5,1.4,10.8,6,16.7,30.05
Moradabad,28.860549260892604,78.79641729755312,0.138,0.6729,0.1941,49.2,6882.2,0.7083,174.4,901.4,184.0,9.1,2.3,4.9,5,15.4,30.3
Moradabad,28.819848691659264,78.77575561770641,0.2114,0.6976,0.1506,75.0,4192.4,0.7916,199.7,985.9,188.0,11.9,2.8,5.5,7,15.7,32.2
Moradabad,28.818423113738334,78.78655390297317,0.2434,0.625,0.1235,64.8,8505.3,0.7895,200.4,1106.5,229.0,14.4,1.4,4.0,6,11.2,30.76
Moradabad,28.851879040473293,78.76508939335677,0.1945,0.7096,0.2347,85.2,9542.6,0.8275,195.4,936.0,202.0,17.6,0.0,4.3,7,10.7,32.28
Moradabad,28.832746175922587,78.79137176223011,0.1202,0.6587,0.2009,73.2,9269.4,0.7124,178.8,967.9,236.0,11.3,3.5,7.2,4,7.2,28.9
Moradabad,28.849700395228542,78.78911580057382,0.1148,0.6683,0.1705,62.8,7782.1,0.751,196.9,1032.9,201.0,7.9,2.2,4.8,1,12.6,39.72
Moradabad,28.85735769217238,78.77290744730638,0.2628,0.6839,0.1379,75.9,5789.3,0.7758,183.8,933.9,218.0,7.9,1.7,8.1,7,12.5,32.62
Moradabad,28.872221964804606,78.79961354789216,0.2182,0.7226,0.1812,70.0,5495.9,0.8162,181.9,1034.2,192.0,11.8,0.7,6.9,7,14.0,33.32
Moradabad,28.83337659807264,78.77089973780339,0.2397,0.7271,0.2028,68.9,7134.2,0.8382,166.2,928.2,239.0,14.6,0.8,9.6,10,11.2,39.89
Moradabad,28.832978393287664,78.76732009780882,0.1888,0.71,0.2319,65.1,6661.4,0.8575,176.3,851.6,206.0,17.6,1.7,5.3,12,14.6,39.85
Moradabad,28.83778576597175,78.78204003162502,0.0492,0.5996,0.1646,51.8,7083.2,0.8771,204.1,1026.1,179.0,14.1,1.9,3.2,4,17.9,30.7
Moradabad,28.82203426279706,78.76387562015174,0.1307,0.7943,0.2142,75.2,5952.9,0.8264,176.1,991.5,239.0,16.9,0.6,3.3,7,9.7,34.27
Moradabad,28.845297334265034,78.77838525051708,0.2653,0.5803,0.1877,56.9,8360.8,0.7668,159.1,916.4,231.0,6.0,1.3,2.0,10,17.0,38.13
Moradabad,28.823018831019386,78.76353066683735,0.1171,0.5725,0.2187,66.3,9336.1,0.7806,167.8,953.5,190.0,12.8,0.1,6.7,1,13.1,36.65
Moradabad,28.852916675930828,78.75693063441871,0.2087,0.5439,0.2038,66.1,6186.8,0.7593,173.9,934.6,174.0,10.5,0.5,8.2,5,10.8,28.77
Moradabad,28.847879564523893,78.75279876221967,0.216,0.6103,0.1325,55.4,5112.0,0.7922,183.9,968.8,192.0,13.9,1.3,9.4,2,11.2,34.65
Moradabad,28.831744524331636,78.73183684664127,0.3854,0.6028,0.1896,72.3,6006.3,0.838,187.0,955.1,240.0,13.8,1.4,7.6,6,9.1,27.73
Moradabad,28.829474287902386,78.76809622327426,0.2714,0.6721,0.1535,61.4,7903.7,0.8207,193.5,858.6,185.0,15.8,1.1,2.1,12,11.9,38.36
Moradabad,28.819888722939005,78.76286662678838,0.1652,0.5716,0.1757,69.7,6292.9,0.7564,189.4,969.1,180.0,15.4,0.9,1.1,2,10.0,33.68
Moradabad,28.84831090625048,78.79389409257924,0.2533,0.6592,0.1798,55.4,7019.2,0.8413,177.8,1013.0,223.0,12.9,0.8,3.8,1,14.2,39.21
Moradabad,28.825137377487568,78.78200860976621,0.1307,0.6374,0.1588,64.2,6067.1,0.8372,191.1,922.9,225.0,15.5,1.8,4.5,4,14.9,31.22
Moradabad,28.847848441393424,78.74607916356065,0.1323,0.6598,0.2321,60.1,5994.1,0.8357,173.7,932.6,214.0,12.6,2.3,9.7,3,17.7,31.82
Moradabad,28.820898003496076,78.76543391577111,0.2071,0.5711,0.2565,60.0,8603.9,0.8622,183.0,1027.7,203.0,16.4,1.8,11.1,6,18.2,27.04
Moradabad,28.84332480590305,78.78823198507651,0.1792,0.6286,0.1476,61.4,6111.0,0.8047,195.9,1053.5,229.0,19.6,2.6,7.6,6,10.9,29.66
Moradabad,28.845559895716317,78.74744954386202,0.2314,0.715,0.079,64.2,6588.0,0.6599,196.8,934.2,209.0,14.2,2.9,3.3,6,13.5,32.27
Moradabad,28.854208738291366,78.76039781269807,0.2336,0.6148,0.1809,56.4,8801.8,0.7938,168.5,963.0,206.0,12.8,4.4,0.7,10,12.4,38.69
Moradabad,28.830772721691588,78.77708763728705,0.1917,0.6804,0.1448,70.8,6166.1,0.7587,195.4,996.6,188.0,14.3,1.4,1.8,4,13.7,32.22
Moradabad,28.84471303272566,78.77137627857186,0.1933,0.6305,0.2309,57.8,7674.8,0.8385,187.0,1073.5,206.0,13.5,1.0,4.6,3,11.3,33.01
Moradabad,28.83798889293741,78.77928682104948,0.1948,0.7099,0.2187,67.9,8354.2,0.7244,194.3,939.1,200.0,11.3,1.7,6.5,5,12.9,31.18
Moradabad,28.81339965503664,78.74172032952147,0.2753,0.7182,0.2015,55.6,8582.8,0.8627,166.9,979.2,238.0,9.5,2.1,3.6,6,10.6,33.26
Moradabad,28.856001353465768,78.7876067933676,0.0736,0.6282,0.1514,66.7,8787.5,0.6719,211.6,953.6,242.0,14.4,1.4,2.7,7,13.3,33.76
Moradabad,28.78879957219797,78.76023980438416,0.0387,0.5319,0.1637,55.8,5280.1,0.8337,188.4,885.4,228.0,12.5,1.2,5.3,12,8.7,39.17
Moradabad,28.839458882154492,78.78220551805823,0.198,0.7051,0.2509,58.1,6498.2,0.8504,168.5,934.7,158.0,16.6,0.6,8.1,5,14.5,30.8
Moradabad,28.82402236702372,78.75848507031775,0.208,0.7446,0.1825,78.4,8333.2,0.8053,173.1,982.3,240.0,6.5,0.1,4.8,8,12.7,36.4
Moradabad,28.851036844702715,78.77376987665146,0.1592,0.6324,0.1524,66.1,7748.6,0.8294,185.8,1026.9,201.0,15.1,2.0,7.0,12,12.4,38.3
Moradabad,28.854390370732965,78.79448653865926,0.2076,0.6051,0.1563,71.8,7425.8,0.745,178.0,1035.7,218.0,11.1,1.7,9.3,11,14.3,39.46
Moradabad,28.838739339004597,78.77544600718925,0.1813,0.6246,0.1813,64.1,6982.1,0.9006,178.7,988.4,224.0,13.7,2.3,6.1,9,17.6,35.61
Moradabad,28.82930419407537,78.7735940815882,0.177,0.7133,0.1609,73.7,7104.9,0.8318,190.0,956.0,192.0,10.7,1.1,6.2,8,16.3,34.59
Moradabad,28.836461514884533,78.75514589912143,0.1615,0.7082,0.2134,65.3,6611.3,0.7506,198.2,1027.4,200.0,13.2,1.5,2.2,5,7.8,29.35
Moradabad,28.840962857969515,78.77975951458919,0.2361,0.661,0.1742,67.2,8522.7,0.832,183.9,870.2,218.0,11.5,2.7,7.2,4,14.3,31.04
Moradabad,28.8040137869364,78.775072949224,0.1652,0.6593,0.1763,62.7,9144.4,0.8743,188.2,1064.8,177.0,13.0,1.9,5.1,2,14.6,35.55
Moradabad,28.81962182621477,78.80800948761997,0.2155,0.6127,0.1927,58.4,6004.8,0.7893,170.0,950.3,201.0,11.0,3.4,8.6,6,10.2,29.81
Moradabad,28.830660682624217,78.7565368502316,0.2507,0.6616,0.1899,61.9,8898.3,0.8293,183.5,878.8,175.0,13.6,1.1,9.0,5,9.3,29.21
Moradabad,28.857740394910675,78.76670503884233,0.1976,0.6679,0.2309,43.2,5838.8,0.7932,176.2,954.6,222.0,14.4,0.8,7.6,2,15.1,35.15
Moradabad,28.849381554316174,78.77238901181184,0.1331,0.699,0.2214,59.6,8125.9,0.7681,190.6,1005.6,173.0,11.1,2.0,5.6,2,15.6,35.69
Moradabad,28.822972407046997,78.7638448543431,0.2259,0.6755,0.1271,56.6,7402.3,0.8347,194.1,938.0,207.0,15.4,0.3,7.3,2,8.5,34.73
Moradabad,28.833663440602034,78.78383283906116,0.3073,0.5937,0.1238,59.4,6835.2,0.7455,177.1,1083.9,235.0,13.8,1.4,3.7,2,10.7,34.23
Moradabad,28.84828156966323,78.75849104656321,0.1338,0.6998,0.1581,58.0,6936.8,0.7731,168.6,969.1,212.0,16.7,1.9,6.7,3,14.6,34.75
Moradabad,28.81433302564444,78.78479817840687,0.1086,0.5759,0.1947,69.7,5642.0,0.7862,219.3,911.2,195.0,13.5,0.3,7.1,6,9.8,29.84
Moradabad,28.850755338003193,78.74241859879078,0.0985,0.6898,0.2417,63.1,6943.4,0.884,145.4,924.8,204.0,15.6,3.1,9.4,11,18.5,38.74
Moradabad,28.83331028128491,78.78607105745748,0.1403,0.6337,0.262,43.7,7063.9,0.7617,154.3,994.5,177.0,13.1,2.1,7.9,12,11.8,37.97
Moradabad,28.83488482065624,78.753452174719,0.0573,0.6068,0.2751,52.1,7650.2,0.7186,186.4,917.2,170.0,15.2,0.0,5.2,12,10.7,38.37
Moradabad,28.811129288892516,78.75525108142816,0.2092,0.6455,0.212,68.5,8046.3,0.7575,193.6,928.9,186.0,11.0,1.7,10.4,12,12.2,37.52
Moradabad,28.836558737846552,78.77220611480186,0.1088,0.6809,0.2454,66.7,5563.6,0.8054,156.6,1019.3,220.0,14.2,1.4,11.8,12,10.2,37.44
Moradabad,28.834871620785457,78.80697327855468,0.1012,0.6795,0.2202,58.0,6499.3,0.8288,171.6,971.7,205.0,14.0,0.8,1.2,2,15.6,37.19
Moradabad,28.82460167087607,78.8076641381174,0.1414,0.6068,0.1579,52.8,6410.3,0.7809,180.5,988.1,174.0,15.8,2.0,5.2,5,11.8,30.55
Moradabad,28.824042339381087,78.79071483290676,0.1448,0.644,0.1609,60.4,6545.4,0.7837,183.8,970.2,178.0,11.3,2.4,6.5,12,16.9,38.58
Moradabad,28.813705255321896,78.75698077314794,0.1272,0.7352,0.1774,61.3,9280.6,0.7984,194.8,968.1,222.0,11.9,0.7,4.8,3,18.1,33.68
Moradabad,28.831935317691755,78.80237623859301,0.2266,0.5329,0.205,85.4,9762.2,0.8609,204.1,932.4,218.0,13.3,1.3,9.0,7,9.1,28.94
Moradabad,28.841812896054947,78.77032529188617,0.18,0.6553,0.0844,58.3,7461.5,0.8098,178.0,1010.6,217.0,9.4,2.5,5.5,1,17.0,36.12
Moradabad,28.842316910444985,78.77162200211615,0.1179,0.6056,0.1611,49.7,6787.0,0.7896,194.3,935.9,219.0,10.6,0.0,3.6,5,16.5,31.18
Moradabad,28.852863313793335,78.76669769319162,0.1456,0.6534,0.1392,52.9,5825.1,0.8149,172.4,938.8,204.0,16.3,0.6,5.8,10,15.0,39.34
Moradabad,28.82242421599637,78.77722540245318,0.1473,0.5426,0.1545,53.2,4645.4,0.7263,184.0,952.0,173.0,9.7,2.0,1.2,12,16.0,39.09
Moradabad,28.84189132504923,78.77267947459701,0.2146,0.6649,0.1637,49.9,5685.4,0.8066,197.4,941.6,210.0,14.0,2.4,6.7,4,8.1,29.0
Moradabad,28.815969201354996,78.78000716490648,0.0809,0.6212,0.1528,60.5,8013.5,0.831,195.7,909.5,205.0,10.5,0.7,5.2,1,10.5,38.81
Moradabad,28.837210327387346,78.75607773728544,0.1012,0.5906,0.2084,91.6,7461.0,0.7216,197.4,1033.1,206.0,14.3,1.8,5.5,7,11.6,31.36
Moradabad,28.82608192700109,78.76086084625254,0.12,0.6128,0.1658,44.2,9357.4,0.8317,201.5,972.1,234.0,9.6,2.0,6.2,12,16.2,40.45
Moradabad,28.828621195181235,78.79887259780311,0.213,0.5918,0.1494,61.9,7671.7,0.7164,178.0,941.3,213.0,13.3,0.0,7.4,1,12.6,37.49
Moradabad,28.839156402630355,78.7902631428713,0.1435,0.6677,0.2125,66.3,8539.4,0.7831,190.9,1004.5,218.0,11.8,2.4,7.8,11,14.5,40.94
Moradabad,28.833540785820414,78.78507486084324,0.0868,0.6948,0.1678,57.8,6564.3,0.9234,205.4,935.3,219.0,11.3,2.1,6.8,4,13.3,34.82
Moradabad,28.831059784118214,78.77859550814445,0.2199,0.5838,0.1995,45.7,6939.3,0.7212,169.9,959.8,190.0,15.0,2.5,2.3,3,11.6,31.5
Moradabad,28.835723533592137,78.77471376039054,0.1923,0.6922,0.2075,66.5,8989.9,0.7924,183.4,1014.0,202.0,11.0,2.2,5.5,6,16.0,30.7
Moradabad,28.835197968755377,78.7719343364325,0.2168,0.5798,0.1546,61.8,7506.8,0.7999,166.7,924.1,193.0,14.0,1.1,6.9,3,10.7,31.23
Moradabad,28.824864382274527,78.77406297953958,0.1925,0.5419,0.2245,55.2,5026.5,0.8569,186.2,1006.3,235.0,15.4,1.5,3.9,2,10.2,34.06
Moradabad,28.84948922092549,78.74364693462108,0.1962,0.708,0.124,54.6,7611.2,0.7082,192.2,1004.3,200.0,12.2,0.0,3.0,10,14.1,39.36
Moradabad,28.812112249269084,78.77570678860106,0.1429,0.6468,0.2214,65.7,7437.8,0.8344,180.5,1049.7,175.0,16.3,1.8,6.5,4,12.0,31.42
Moradabad,28.84912879656285,78.75601291814142,0.1988,0.7591,0.2013,44.9,8509.5,0.7339,210.2,860.2,200.0,13.4,0.0,3.2,11,14.3,41.63
Moradabad,28.85089688331806,78.76966380857729,0.2211,0.6682,0.154,60.3,7855.2,0.7901,228.5,1053.8,230.0,16.5,2.1,6.8,4,11.8,30.08
Moradabad,28.826641648696018,78.76934510047793,0.2231,0.6827,0.1705,66.4,4366.5,0.7958,184.6,1032.3,208.0,13.7,1.0,8.9,2,17.7,33.34
Moradabad,28.836673849023747,78.76958726790504,0.1801,0.6838,0.1488,72.3,7716.5,0.75,178.3,979.5,209.0,10.8,1.3,3.3,10,15.1,39.71
Moradabad,28.83476111279053,78.77266819168894,0.2206,0.7191,0.1781,59.6,5599.3,0.7312,193.1,940.9,260.0,13.2,1.7,3.1,3,8.1,32.11
Moradabad,28.821994899557914,78.77546251488425,0.0797,0.6849,0.1353,59.9,9157.4,0.779,198.9,888.6,181.0,12.3,0.4,7.1,2,12.3,37.9
Moradabad,28.83419805543123,78.78925495499823,0.1749,0.7212,0.2,64.4,7817.9,0.8398,207.4,934.1,169.0,11.3,1.9,0.5,10,15.5,40.71
Moradabad,28.822376055125567,78.78030648140009,0.2284,0.6081,0.1595,63.6,7090.8,0.7916,200.0,949.3,224.0,14.2,2.4,6.8,5,13.5,28.9
Moradabad,28.859398781450494,78.75439912876858,0.2758,0.6744,0.1903,64.3,5735.8,0.7318,187.4,939.6,216.0,17.0,1.0,3.5,5,6.2,26.68
Moradabad,28.865830625560864,78.75729889310477,0.1505,0.6448,0.2498,63.7,8874.2,0.7812,192.8,1005.4,223.0,12.0,2.2,5.1,10,11.4,39.68
Moradabad,28.831080356615892,78.75254910705718,0.1617,0.6371,0.2374,70.1,6510.0,0.7961,194.3,957.7,228.0,13.4,1.5,2.3,8,12.3,35.66
Moradabad,28.85106243533095,78.77328646140666,0.1818,0.5959,0.1971,65.2,6446.8,0.7315,206.0,1030.8,212.0,10.2,2.8,5.6,10,14.0,38.27
Moradabad,28.84951471136754,78.79728667151949,0.182,0.7356,0.191,55.9,8125.8,0.686,187.1,1011.9,216.0,16.3,2.0,3.4,1,11.3,38.71
Moradabad,28.84065964349879,78.807096895422,0.2557,0.7649,0.1555,55.3,9002.8,0.8039,175.8,1021.2,216.0,15.2,2.1,6.3,12,11.3,40.12
Moradabad,28.8775702191526,78.79073535048936,0.1336,0.6742,0.185,61.8,5907.0,0.7821,160.7,922.4,236.0,19.0,1.2,2.7,9,13.0,38.88
Moradabad,28.829857711525197,78.77480530674093,0.1191,0.7258,0.1403,89.4,8177.8,0.8837,171.4,952.5,226.0,13.4,0.7,0.8,9,17.3,38.71
Moradabad,28.848256061312778,78.75722615409425,0.3224,0.6621,0.1812,61.1,8915.0,0.7873,180.1,999.7,190.0,12.0,2.7,4.7,3,13.8,33.2
Moradabad,28.80381146323914,78.76425609812844,0.0949,0.7127,0.1965,51.0,8368.3,0.6429,196.0,1066.9,216.0,13.0,0.2,4.4,11,13.4,43.1
Moradabad,28.86183249078037,78.78827623880208,0.134,0.6771,0.1882,71.6,6412.1,0.7958,178.1,930.9,213.0,12.5,1.0,1.7,10,6.0,36.25
Moradabad,28.829567017632986,78.7611524710323,0.1501,0.7083,0.1691,70.6,8471.1,0.7896,152.9,998.0,193.0,12.8,2.1,6.0,8,16.9,34.13
Moradabad,28.853830589297434,78.77273940790906,0.3002,0.7554,0.1894,71.6,8528.3,0.8959,215.3,916.9,201.0,11.9,1.0,6.8,5,16.0,30.42
Moradabad,28.830471335951227,78.78515219008467,0.1496,0.664,0.2702,65.6,6687.8,0.8221,219.6,865.0,185.0,11.2,3.3,7.1,2,13.7,34.65
Moradabad,28.8423769840858,78.76448939517847,0.1919,0.6717,0.1288,61.6,7044.5,0.8508,183.3,925.4,183.0,8.9,0.4,4.1,3,15.3,34.04
Aligarh,27.910156268282428,78.06702733505712,0.187,0.7077,0.1721,46.9,25674.7,0.7863,181.6,766.7,215.0,5.0,0.0,11.3,10,16.0,41.99
Aligarh,27.90242055853415,78.04332405042979,0.258,0.5682,0.196,64.4,38166.2,0.9078,175.8,733.6,197.0,8.8,0.7,9.6,1,15.4,37.84
Aligarh,27.9145350252543,78.08271757247638,0.1424,0.6813,0.1716,63.4,22007.4,0.8025,167.5,674.5,239.0,14.2,2.7,9.5,9,8.8,36.13
Aligarh,27.877575982991214,78.10041533123407,0.1419,0.7571,0.1465,57.1,21552.5,0.8548,179.9,734.3,249.0,8.3,0.7,9.2,9,9.6,40.72
Aligarh,27.889422850405158,78.08901132957742,0.0888,0.6742,0.1711,46.9,21292.3,0.7993,168.2,795.3,284.0,10.0,2.6,7.2,6,15.6,34.57
Aligarh,27.914137937446935,78.08947649281096,0.3019,0.6933,0.1741,87.7,31838.4,0.8176,168.8,727.6,203.0,14.3,1.6,9.4,9,13.8,37.9
Aligarh,27.894938075950854,78.1098410132058,0.2022,0.717,0.181,59.8,20827.2,0.8641,194.1,627.5,221.0,15.1,1.4,9.0,4,15.1,32.23
Aligarh,27.90335376978556,78.11747334264301,0.1894,0.6988,0.1637,61.2,16891.0,0.8315,178.0,695.9,198.0,12.0,1.7,9.7,11,15.4,41.15
Aligarh,27.915520593512785,78.08573527528151,0.171,0.718,0.1836,43.9,28845.4,0.8016,187.0,680.7,208.0,14.7,0.8,10.4,3,13.2,35.55
Aligarh,27.904759023297125,78.09331186195341,0.1614,0.665,0.1752,60.0,24251.4,0.848,174.4,698.5,215.0,15.5,0.5,11.0,3,15.4,34.14
Aligarh,27.912568146094863,78.06577999018549,0.1561,0.6564,0.1877,56.7,35400.0,0.8334,167.9,798.0,237.0,15.8,2.4,13.7,6,13.3,32.7
Aligarh,27.866290551292707,78.07326304263863,0.2458,0.6397,0.157,52.8,26702.0,0.7614,177.1,753.1,224.0,12.7,2.1,6.2,4,9.5,31.72
Aligarh,27.92534322896206,78.10986474971831,0.1528,0.6958,0.1969,55.6,24707.6,0.8216,172.7,660.2,225.0,8.8,0.6,7.8,3,8.7,34.55
Aligarh,27.912303332763987,78.09953350279294,0.1042,0.7262,0.0919,39.2,22563.0,0.8787,193.9,754.7,241.0,10.4,1.2,10.3,11,10.4,44.2
Aligarh,27.90675143518991,78.09074752911786,0.1081,0.7075,0.2083,62.1,32080.2,0.7855,187.7,566.6,228.0,11.1,1.4,13.3,9,12.2,39.35
Aligarh,27.889300761750402,78.0975348523805,0.1258,0.6077,0.1852,60.3,31416.3,0.7173,172.3,708.6,220.0,9.7,1.3,7.2,4,6.0,29.49
Aligarh,27.897658537403075,78.1009984989596,0.1906,0.7019,0.1438,52.0,35881.3,0.8046,186.3,617.4,206.0,10.8,1.8,8.7,5,14.0,33.88
Aligarh,27.91400554581114,78.10590724064726,0.0985,0.785,0.1741,65.5,26998.1,0.7532,174.4,720.6,234.0,12.0,0.7,10.7,12,10.5,43.41
Aligarh,27.88237966655117,78.08731511428171,0.1415,0.6111,0.1847,56.2,30351.1,0.8107,181.3,701.0,209.0,13.7,1.6,10.0,6,15.4,31.66
Aligarh,27.89080699718472,78.1018945360992,0.1368,0.727,0.1721,57.0,30133.0,0.7986,198.1,840.1,212.0,14.1,1.9,9.4,10,16.5,40.82
Aligarh,27.901606572359952,78.0871374914897,0.2824,0.7749,0.2099,57.3,26419.8,0.7741,167.7,642.3,207.0,12.7,0.1,8.5,6,13.2,33.67
Aligarh,27.856280278198216,78.08148117310992,0.1471,0.7397,0.1363,50.9,27351.2,0.8279,186.5,676.6,174.0,11.2,0.7,7.9,5,11.3,34.27
Aligarh,27.866217779186844,78.09016653256596,0.2769,0.7052,0.1253,52.0,26128.4,0.7703,151.9,754.7,212.0,10.4,0.1,7.8,2,14.5,36.69
Aligarh,27.888390139100988,78.06790015521675,0.2972,0.732,0.1808,65.4,31018.9,0.8518,193.7,660.3,229.0,19.0,0.2,8.0,1,14.9,37.26
Aligarh,27.88365958349338,78.09526414675506,0.139,0.6584,0.1301,81.1,18849.5,0.7582,191.1,741.8,208.0,12.6,1.6,9.2,7,14.0,34.25
Aligarh,27.89125394884408,78.0730359324468,0.1483,0.6791,0.1799,51.0,28378.5,0.8411,182.9,731.9,222.0,10.3,1.0,12.1,4,15.3,33.45
Aligarh,27.90305821452523,78.1249930706823,0.1537,0.6843,0.1689,73.9,20543.9,0.8821,170.9,725.4,200.0,13.3,1.1,13.6,9,15.5,38.46
Aligarh,27.89410487646116,78.08247257874324,0.1834,0.7093,0.203,63.6,26552.2,0.7645,186.3,689.6,201.0,10.1,0.9,11.0,8,17.7,35.61
Aligarh,27.904917066922646,78.0803865823088,0.3102,0.6652,0.1218,62.3,21354.9,0.8037,188.9,705.1,227.0,10.7,0.7,9.7,6,14.1,31.75
Aligarh,27.915181417045396,78.0948983198125,0.0669,0.6882,0.254,64.6,33112.7,0.8749,154.6,706.5,226.0,8.9,2.0,9.7,12,9.4,41.96
Aligarh,27.858853147566546,78.09173600234064,0.234,0.6872,0.1896,61.3,25456.1,0.7987,170.3,816.3,236.0,9.8,1.7,13.2,11,9.6,40.19
Aligarh,27.887326020509878,78.08538359585677,0.1092,0.6589,0.1603,68.2,29532.8,0.8037,184.0,617.4,246.0,14.9,1.6,10.6,9,15.1,38.85
Aligarh,27.884692568078368,78.10978552699979,0.1161,0.6467,0.1682,66.7,29676.9,0.8105,149.5,567.8,236.0,10.8,0.5,9.0,9,16.0,39.45
Aligarh,27.892467033198855,78.09001855270294,0.3148,0.7062,0.1509,51.1,23183.3,0.8217,186.8,668.6,194.0,10.9,1.4,9.0,10,13.3,40.09
Aligarh,27.870392373418365,78.08900367170499,0.1966,0.6586,0.1781,54.9,30791.1,0.7975,164.9,740.2,212.0,10.4,1.2,9.9,1,10.0,38.31
Aligarh,27.896777630169087,78.08444267681163,0.1915,0.6769,0.2098,60.6,31428.6,0.8664,155.2,730.9,191.0,10.6,0.0,8.6,3,17.0,33.38
Aligarh,27.91574604306994,78.09283749169838,0.0506,0.6174,0.1391,66.9,23613.6,0.8408,181.8,665.9,205.0,13.1,1.0,9.0,7,15.9,33.77
Aligarh,27.92152964490573,78.07684616714423,0.1265,0.7209,0.2923,52.8,26487.4,0.7842,206.0,750.2,191.0,9.5,0.7,7.5,2,11.4,38.6
Aligarh,27.88725900548112,78.0769260535866,0.2172,0.63,0.2131,65.8,36055.7,0.8674,192.1,701.6,190.0,11.6,0.9,9.8,6,11.3,32.12
Aligarh,27.901626357337236,78.11064907686267,0.0819,0.7233,0.1468,69.9,26752.4,0.816,174.8,739.6,233.0,15.3,2.0,9.2,5,8.3,31.58
Aligarh,27.889802312039922,78.09188314151204,0.1754,0.6874,0.239,52.2,28827.6,0.7876,162.1,708.0,262.0,13.0,0.0,5.3,11,17.1,41.07
Aligarh,27.917606954876536,78.08769680657677,0.1923,0.7503,0.2171,75.2,29867.6,0.772,195.9,723.6,266.0,13.7,1.5,9.6,8,11.2,36.1
Aligarh,27.88619772354833,78.08805226715124,0.3149,0.7022,0.1436,73.0,22022.8,0.8603,150.5,714.6,227.0,13.3,1.8,12.7,8,12.3,34.76
Aligarh,27.86007228093834,78.11085769424689,0.1724,0.6609,0.2446,67.2,27189.0,0.8069,174.3,619.2,260.0,15.0,0.7,12.2,8,17.5,34.15
Aligarh,27.907532583201935,78.1035460387628,0.1215,0.6575,0.1533,48.0,26592.6,0.8012,164.7,735.9,231.0,9.3,1.8,11.2,10,9.7,40.75
Aligarh,27.890772512494443,78.08764157424686,0.1396,0.6884,0.1347,65.6,31980.4,0.7581,186.3,788.7,189.0,9.4,2.3,9.0,12,13.5,40.41
Aligarh,27.887409844121812,78.09791256216089,0.2033,0.6573,0.1136,48.0,17763.1,0.8677,200.9,750.6,210.0,14.3,1.3,8.0,4,17.9,31.48
Aligarh,27.896028389264888,78.08404239981598,0.2655,0.6707,0.1581,41.5,17600.0,0.8149,186.1,700.8,223.0,9.7,0.6,12.0,12,6.7,37.41
Aligarh,27.88229212862301,78.09338438260042,0.1743,0.7094,0.0995,67.7,30354.1,0.8782,168.0,776.5,240.0,11.7,2.8,5.4,11,18.1,41.41
Aligarh,27.906029612592782,78.09190246226358,0.2407,0.588,0.1654,58.9,33420.7,0.7508,199.5,631.6,202.0,9.6,2.6,11.5,11,8.6,38.13
Aligarh,27.87840069367893,78.10383303614377,0.0612,0.6534,0.2297,72.3,25140.8,0.9015,183.1,834.0,211.0,13.9,1.0,11.0,9,10.7,38.55
Aligarh,27.882165176778965,78.07035823136485,0.1701,0.7257,0.1692,80.5,27913.8,0.8653,173.9,804.4,240.0,12.5,1.9,12.8,7,13.0,34.19
Aligarh,27.913396385042883,78.10774300509306,0.1661,0.6642,0.2272,46.4,30689.5,0.78,172.4,835.9,217.0,11.1,0.9,12.6,12,13.2,41.33
Aligarh,27.89008349777873,78.07756196820242,0.1339,0.6596,0.2175,47.7,20614.1,0.7892,193.2,614.2,186.0,6.2,1.6,12.2,4,15.9,33.2
Aligarh,27.869640588559236,78.08453603838134,0.1578,0.7258,0.1891,57.4,35219.7,0.7823,161.5,835.9,209.0,10.9,1.2,13.7,4,12.8,33.42
Aligarh,27.86682295335858,78.07116798096128,0.0303,0.649,0.1291,47.0,27085.8,0.8351,179.7,674.3,238.0,9.5,0.6,8.3,5,17.0,33.76
Aligarh,27.908421728304486,78.09877143653719,0.192,0.7485,0.1753,62.4,21944.9,0.874,160.3,760.4,193.0,14.0,1.2,8.5,2,14.0,37.37
Aligarh,27.89906556337567,78.0885009537579,0.1365,0.5363,0.2037,76.1,29059.9,0.8162,152.7,695.9,246.0,8.4,2.9,5.1,9,17.2,36.94
Aligarh,27.903312085613457,78.0933955668435,0.1414,0.6597,0.1694,48.0,32745.0,0.8549,192.8,768.9,198.0,10.2,1.9,11.8,6,13.1,33.14
Aligarh,27.895461667122976,78.0865008194227,0.1946,0.7096,0.197,50.2,26357.7,0.8246,179.3,692.8,213.0,12.1,1.0,9.9,12,12.3,41.24
